name,degree,year
Debbie Reynolds,126,2006
Charles Laughton,125,2006
Jack Warden,125,2006
John Gielgud,124,2006
Jack Nicholson,124,2006
Dustin Hoffman,124,2006
Donald Crisp,123,2006
Charles Coburn,123,2006
Frank Sinatra,123,2006
Christopher Plummer,123,2006
Laurence Olivier,122,2006
Bruce Dern,122,2006
Robert Redford,122,2006
Ray Milland,121,2006
Bette Davis,121,2006
Rod Steiger,121,2006
Shirley MacLaine,121,2006
Joan Crawford,120,2006
Christopher Walken,120,2006
Ned Beatty,120,2006
John Huston,119,2006
Lee J. Cobb,119,2006
J. Carrol Naish,118,2006
Jack Lemmon,118,2006
Faye Dunaway,117,2006
Spring Byington,116,2006
George Sanders,116,2006
Lana Turner,116,2006
Lionel Barrymore,115,2006
Louis Calhern,115,2006
James Gleason,115,2006
Barbara Stanwyck,115,2006
John Hurt,115,2006
Walter Huston,114,2006
Ralph Bellamy,114,2006
Anthony Hopkins,113,2006
Stuart Erwin,112,2006
Sidney Lumet,112,2006
Agnes Moorehead,112,2006
Martin Scorsese,112,2006
Charles Bickford,111,2006
Lauren Bacall,111,2006
Maggie Smith,111,2006
Charles Durning,111,2006
Ian Holm,111,2006
José Ferrer,110,2006
Tony Curtis,110,2006
Robin Williams,110,2006
Vanessa Redgrave,110,2006
Harvey Keitel,110,2006
Mervyn LeRoy,109,2006
Bing Crosby,109,2006
Anne Bancroft,109,2006
Meryl Streep,108,2006
Victor McLaglen,107,2006
Olivia de Havilland,107,2006
Donna Reed,107,2006
Trevor Howard,107,2006
Stuart Whitman,106,2006
Ed Harris,106,2006
Beulah Bondi,105,2006
Ava Gardner,105,2006
Richard Widmark,105,2006
Melvyn Douglas,104,2006
Clint Eastwood,104,2006
Sean Connery,104,2006
James Woods,104,2006
Elizabeth Taylor,103,2006
Charles Boyer,103,2006
George Cukor,103,2006
Jane Wyman,103,2006
Karl Malden,103,2006
James Coburn,103,2006
Woody Allen,103,2006
Nick Nolte,103,2006
Dean Jagger,102,2006
Van Heflin,102,2006
Broderick Crawford,102,2006
Denholm Elliott,102,2006
Sean Penn,102,2006
Michael Curtiz,101,2006
Cecil B. DeMille,101,2006
John Ford,101,2006
Sam Jaffe,101,2006
Alan Arkin,101,2006
Samuel L. Jackson,101,2006
Loretta Young,100,2006
Robert Morley,100,2006
Seymour Cassel,100,2006
Robert Ryan,99,2006
Walter Matthau,99,2006
George Segal,99,2006
Kathy Bates,99,2006
Glenn Close,99,2006
Morgan Freeman,98,2006
Willem Dafoe,98,2006
Edmund Gwenn,97,2006
Lew Ayres,97,2006
Joan Fontaine,97,2006
Jeff Bridges,97,2006
Raymond Massey,96,2006
Marlon Brando,96,2006
Ellen Burstyn,96,2006
Sydney Pollack,96,2006
Richard Jenkins,96,2006
Joan Blondell,95,2006
Richard Attenborough,95,2006
Burt Reynolds,95,2006
Jon Voight,95,2006
Susan Sarandon,95,2006
Nicolas Cage,95,2006
John C. Reilly,95,2006
William Powell,94,2006
Ginger Rogers,94,2006
Franchot Tone,94,2006
Marjorie Main,94,2006
Angela Lansbury,94,2006
Lee Grant,94,2006
Rip Torn,94,2006
Katharine Hepburn,93,2006
Natalie Wood,93,2006
Richard Burton,93,2006
Richard Harris,93,2006
Stockard Channing,93,2006
Liam Neeson,93,2006
Otto Preminger,92,2006
Edmond O'Brien,92,2006
James Caan,92,2006
Dan Aykroyd,92,2006
Irene Dunne,91,2006
Henry Travers,91,2006
Chill Wills,91,2006
Alexander Knox,91,2006
Max von Sydow,91,2006
Sophia Loren,91,2006
Steven Spielberg,91,2006
William Hurt,91,2006
William H. Macy,91,2006
Kevin Spacey,91,2006
Alec Baldwin,91,2006
Julianne Moore,91,2006
James Cagney,90,2006
John Mills,90,2006
Jean Simmons,90,2006
George Kennedy,90,2006
Whoopi Goldberg,90,2006
Carole Lombard,89,2006
Henry Hathaway,89,2006
Ann-Margret,89,2006
Julia Roberts,89,2006
George Stevens,88,2006
Robert Altman,88,2006
Elliott Gould,88,2006
James Earl Jones,88,2006
Al Pacino,88,2006
Robert Downey Jr.,88,2006
Bob Hoskins,88,2006
Billie Burke,87,2006
Elsa Lanchester,87,2006
Mickey Rourke,87,2006
Anne Baxter,86,2006
Peter Ustinov,86,2006
Peter Falk,86,2006
Julie Christie,86,2006
Randy Quaid,86,2006
Jim Broadbent,86,2006
Stanley Tucci,86,2006
William Dieterle,85,2006
Jackie Cooper,85,2006
Jeanne Crain,85,2006
James Garner,85,2006
Buck Henry,85,2006
Claude Rains,84,2006
Roland Young,84,2006
Claire Trevor,84,2006
Rosalind Russell,84,2006
James Whitmore,84,2006
Harrison Ford,84,2006
Tim Robbins,84,2006
Paul Lukas,83,2006
Jack Oakie,83,2006
Danny Aiello,83,2006
Gary Oldman,83,2006
Matt Damon,83,2006
Gladys Cooper,82,2006
Nina Foch,82,2006
Janet Leigh,82,2006
Cloris Leachman,82,2006
Martin Landau,82,2006
Sam Shepard,82,2006
David Strathairn,82,2006
Norma Shearer,81,2006
Eleanor Parker,81,2006
John Travolta,81,2006
Mary Steenburgen,81,2006
Una Merkel,80,2006
William Wyler,80,2006
Eve Arden,80,2006
Anne Revere,80,2006
Ingrid Bergman,80,2006
Susan Hayward,80,2006
Gene Kelly,80,2006
George C. Scott,80,2006
Diane Keaton,80,2006
Brian Donlevy,79,2006
Ralph Richardson,79,2006
Glynis Johns,79,2006
Ellen Corby,79,2006
Anthony Perkins,79,2006
Teri Garr,79,2006
Robert Z. Leonard,78,2006
Gene Tierney,78,2006
Tom Tully,78,2006
Jonathan Pryce,78,2006
John Malkovich,78,2006
King Vidor,77,2006
William A. Wellman,77,2006
Arthur O'Connell,77,2006
Robert Stack,77,2006
Gig Young,77,2006
Thelma Ritter,77,2006
Ed Begley,77,2006
Albert Finney,77,2006
Sylvester Stallone,77,2006
Sissy Spacek,77,2006
Jodie Foster,77,2006
Michelle Pfeiffer,77,2006
Kevin Kline,77,2006
Clarence Brown,76,2006
Hattie McDaniel,76,2006
Deborah Kerr,76,2006
Alec Guinness,76,2006
Lee Marvin,76,2006
Hope Lange,76,2006
Alan Bates,76,2006
Frank Borzage,75,2006
H. B. Warner,75,2006
Sara Allgood,75,2006
Merle Oberon,75,2006
Hume Cronyn,75,2006
Francis Ford Coppola,75,2006
Peter O'Toole,75,2006
David Paymer,75,2006
Ethel Barrymore,74,2006
Wallace Beery,74,2006
Dan Dailey,74,2006
Ian Bannen,74,2006
Warren Beatty,74,2006
Telly Savalas,74,2006
Hal Holbrook,74,2006
Tommy Lee Jones,74,2006
Woody Harrelson,74,2006
Sharon Stone,74,2006
Tom Cruise,74,2006
Billy Bob Thornton,74,2006
Basil Rathbone,73,2006
Alfred Hitchcock,73,2006
Claudette Colbert,73,2006
John Sturges,73,2006
Rock Hudson,73,2006
Carol Kane,73,2006
Ben Kingsley,73,2006
Louise Fletcher,72,2006
Diane Ladd,72,2006
Joan Cusack,72,2006
Johnny Depp,72,2006
Winona Ryder,72,2006
Yul Brynner,71,2006
Robert Loggia,71,2006
Susannah York,71,2006
Bruce Davison,71,2006
Burt Young,71,2006
F. Murray Abraham,71,2006
Jessica Lange,71,2006
Pete Postlethwaite,71,2006
Forest Whitaker,71,2006
Don Cheadle,71,2006
Brad Pitt,71,2006
Richard Barthelmess,70,2006
Lucile Watson,70,2006
Bonita Granville,70,2006
Leo Genn,70,2006
Robert Wise,70,2006
Omar Sharif,70,2006
John Cassavetes,70,2006
Barbara Hershey,70,2006
Richard Dreyfuss,70,2006
John Lithgow,70,2006
Jennifer Jason Leigh,70,2006
Nicole Kidman,70,2006
Richard E. Grant,70,2006
Sam Wood,69,2006
Marjorie Rambeau,69,2006
Bill Murray,69,2006
Sylvia Sidney,69,2006
Mischa Auer,69,2006
Thomas Gomez,69,2006
Vincente Minnelli,69,2006
Jack Palance,69,2006
Martin Ritt,69,2006
Sally Kellerman,69,2006
Sam Waterston,69,2006
Jude Law,69,2006
Aline MacMahon,68,2006
Don Ameche,68,2006
Michael Redgrave,68,2006
Hugh Griffith,68,2006
Richard Jaeckel,68,2006
Carroll Baker,68,2006
Jane Fonda,68,2006
Brad Dourif,68,2006
Melanie Griffith,68,2006
May Robson,67,2006
Norman Taurog,67,2006
Marlene Dietrich,67,2006
Henry Koster,67,2006
Margaret Sullavan,67,2006
Judith Anderson,67,2006
Geraldine Fitzgerald,67,2006
Edward Dmytryk,67,2006
Peter Finch,67,2006
Greer Garson,67,2006
Martha Hyer,67,2006
Judi Dench,67,2006
Michael Douglas,67,2006
Robert Forster,67,2006
Tom Berenger,67,2006
Gwyneth Paltrow,67,2006
Warner Baxter,66,2006
William Gargan,66,2006
Jessica Tandy,66,2006
Ruth Hussey,66,2006
Frank Finlay,66,2006
Alan Alda,66,2006
Helen Mirren,66,2006
Anjelica Huston,66,2006
Gérard Depardieu,66,2006
Patricia Arquette,66,2006
Robert Vaughn,65,2006
Ann Sothern,65,2006
Fay Bainter,65,2006
Audrey Hepburn,65,2006
Terence Stamp,65,2006
Roy Scheider,65,2006
Lily Tomlin,65,2006
Matt Dillon,65,2006
Sandra Bullock,65,2006
Philip Seymour Hoffman,65,2006
Maurice Chevalier,64,2006
Rex Harrison,64,2006
Fred Zinnemann,64,2006
George Seaton,64,2006
Laurence Harvey,64,2006
Peter Fonda,64,2006
Mel Gibson,64,2006
Bessie Love,63,2006
Joseph Schildkraut,63,2006
Elia Kazan,63,2006
Eric Roberts,63,2006
Red Buttons,63,2006
Karen Black,63,2006
Christian Bale,63,2006
Greta Garbo,62,2006
Howard Hawks,62,2006
Fred Astaire,62,2006
Marcello Mastroianni,62,2006
William Bendix,62,2006
Geraldine Page,62,2006
Joanne Woodward,62,2006
Madeline Kahn,62,2006
Jeremy Irons,62,2006
Jennifer Tilly,62,2006
Brian Aherne,61,2006
Mildred Dunnock,61,2006
Carolyn Jones,61,2006
Cliff Robertson,61,2006
Maximilian Schell,61,2006
Frances McDormand,61,2006
George Clooney,61,2006
Victor Fleming,60,2006
Gale Sondergaard,60,2006
Dorothy McGuire,60,2006
Mike Nichols,60,2006
Oliver Stone,60,2006
James Cromwell,60,2006
Diane Lane,60,2006
Helena Bonham Carter,60,2006
Cate Blanchett,60,2006
Stanley Holloway,59,2006
Anatole Litvak,59,2006
Cornel Wilde,59,2006
Richard Brooks,59,2006
Shirley Knight,59,2006
Sally Kirkland,59,2006
Laurence Fishburne,59,2006
Kim Basinger,59,2006
Denzel Washington,59,2006
Uma Thurman,59,2006
Juliette Lewis,59,2006
Allison Janney,59,2006
Gladys George,58,2006
Edna May Oliver,58,2006
Ed Wynn,58,2006
Judy Garland,58,2006
Jean Negulesco,58,2006
Wendy Hiller,58,2006
Jennifer Jones,58,2006
Art Carney,58,2006
Anthony Quayle,58,2006
Russ Tamblyn,58,2006
Peter Sellers,58,2006
Norman Jewison,58,2006
Peter Bogdanovich,58,2006
Laura Dern,58,2006
Holly Hunter,58,2006
Miranda Richardson,58,2006
Chris Cooper,58,2006
Paulette Goddard,57,2006
Anouk Aimée,57,2006
Eva Marie Saint,57,2006
Tom Hanks,57,2006
Paul Giamatti,57,2006
Marie Dressler,56,2006
Barry Fitzgerald,56,2006
Teresa Wright,56,2006
Patricia Neal,56,2006
Sidney Poitier,56,2006
Maureen Stapleton,56,2006
Katharine Ross,56,2006
Olympia Dukakis,56,2006
Frederic Forrest,56,2006
Marcia Gay Harden,56,2006
Ralph Fiennes,56,2006
John Garfield,55,2006
Arthur Hunnicutt,55,2006
Lee Remick,55,2006
Ron Howard,55,2006
Sigourney Weaver,55,2006
Tim Roth,55,2006
Viggo Mortensen,55,2006
Laura Linney,55,2006
Kim Hunter,54,2006
Gena Rowlands,54,2006
Michael J. Pollard,54,2006
Barry Levinson,54,2006
Alfre Woodard,54,2006
Leonardo DiCaprio,54,2006
Ronald Colman,53,2006
Herbert Ross,53,2006
Flora Robson,53,2006
Dan O'Herlihy,53,2006
Rita Moreno,53,2006
Piper Laurie,53,2006
Theodore Bikel,53,2006
Armin Mueller-Stahl,53,2006
Arthur Hiller,53,2006
Sally Field,53,2006
Dianne Wiest,53,2006
Virginia Madsen,53,2006
Joan Allen,53,2006
Cuba Gooding Jr.,53,2006
Charlize Theron,53,2006
Walter Lang,52,2006
Joseph L. Mankiewicz,52,2006
Miriam Hopkins,52,2006
Mildred Natwick,52,2006
Jack Kruschen,52,2006
Vincent Gardenia,52,2006
Timothy Hutton,52,2006
Elizabeth McGovern,52,2006
Chazz Palminteri,52,2006
Gary Sinise,52,2006
Helen Hayes,51,2006
Helen Hunt,51,2006
John Farrow,51,2006
Jack Gilford,51,2006
Burl Ives,51,2006
Julie Andrews,51,2006
Leslie Caron,51,2006
Lynn Redgrave,51,2006
Goldie Hawn,51,2006
Ian McKellen,51,2006
Nigel Hawthorne,51,2006
Michael Keaton,51,2006
Marisa Tomei,51,2006
Ethan Hawke,51,2006
Mark Wahlberg,51,2006
Greg Kinnear,51,2006
Ernst Lubitsch,50,2006
Vittorio De Sica,50,2006
Lewis Milestone,50,2006
Ann Harding,50,2006
Gloria Stuart,50,2006
Martha Scott,50,2006
Dorothy Malone,50,2006
Jack Albertson,50,2006
Sal Mineo,50,2006
Candice Bergen,50,2006
Eileen Brennan,50,2006
Amy Irving,50,2006
Kenneth Branagh,50,2006
Annette Bening,50,2006
Matthew McConaughey,50,2006
Salma Hayek,50,2006
Mary Pickford,49,2006
Lillian Gish,49,2006
Jean Arthur,49,2006
Juanita Moore,49,2006
Charles Walters,49,2006
Richard Todd,49,2006
Delbert Mann,49,2006
Jane Alexander,49,2006
Valerie Perrine,49,2006
Anne Archer,49,2006
Albert Brooks,49,2006
Linda Hunt,49,2006
Catherine Keener,49,2006
Emma Thompson,49,2006
Frank Lloyd,48,2006
Gloria Grahame,48,2006
Ann Blyth,48,2006
Montgomery Clift,48,2006
J. Lee Thompson,48,2006
Joan Plowright,48,2006
Dyan Cannon,48,2006
Joe Pesci,48,2006
Giancarlo Giannini,48,2006
Daniel Day-Lewis,48,2006
Kathleen Turner,48,2006
Kevin Costner,48,2006
Stephen Rea,48,2006
Angela Bassett,48,2006
Alice Brady,47,2006
Chester Morris,47,2006
Paul Muni,47,2006
Doris Day,47,2006
William Friedkin,47,2006
John G. Avildsen,47,2006
Patricia Clarkson,47,2006
Adrien Brody,47,2006
Charles Chaplin,46,2006
Frank Capra,46,2006
Monty Woolley,46,2006
Margaret Leighton,46,2006
Tuesday Weld,46,2006
Judy Davis,46,2006
Colin Firth,46,2006
Edward Norton,45,2006
John Marley,45,2006
Frank Langella,45,2006
Gary Busey,45,2006
Sam Rockwell,45,2006
Kate Winslet,45,2006
Joaquin Phoenix,45,2006
Billy Wilder,44,2006
John Houseman,44,2006
Ruth Gordon,44,2006
Jan Sterling,44,2006
Talia Shire,44,2006
Antonio Banderas,44,2006
Jennifer Connelly,44,2006
Naomi Watts,44,2006
Jared Leto,44,2006
Irving Cummings,43,2006
Robert Siodmak,43,2006
Charlotte Rampling,43,2006
Sam Elliott,43,2006
Melinda Dillon,43,2006
Tom Wilkinson,43,2006
Natalie Portman,43,2006
Toni Collette,43,2006
Valentina Cortese,42,2006
Richard Farnsworth,42,2006
Rosemary Harris,42,2006
Shirley Jones,42,2006
Mark Rydell,42,2006
James Coco,42,2006
Susan Tyrrell,42,2006
Cathy Moriarty,42,2006
Geoffrey Rush,42,2006
Anna Paquin,42,2006
Betty Compson,41,2006
Ethel Waters,41,2006
Vivien Leigh,41,2006
Cara Williams,41,2006
Celeste Holm,41,2006
Eileen Heckart,41,2006
James Ivory,41,2006
Paul Winfield,41,2006
Steven Soderbergh,41,2006
Catherine Zeta-Jones,41,2006
Renée Zellweger,41,2006
W. S. Van Dyke,40,2006
Clifton Webb,40,2006
Barbara O'Neil,40,2006
Jackie Gleason,40,2006
Nancy Olson,40,2006
John Schlesinger,40,2006
Anthony Franciosa,40,2006
Robert Mulligan,40,2006
Stanley Kramer,40,2006
Lesley Ann Warren,40,2006
Jill Clayburgh,40,2006
Kathleen Quinlan,40,2006
Kate Nelligan,40,2006
Diana Scarwid,40,2006
Laurie Metcalf,40,2006
Clive Owen,40,2006
Vera Farmiga,40,2006
Mercedes McCambridge,39,2006
Steve McQueen,39,2006
Paul Scofield,39,2006
Sylvia Miles,39,2006
Bette Midler,39,2006
Peter Firth,39,2006
Lindsay Crouse,39,2006
Elisabeth Shue,39,2006
Kristin Scott Thomas,39,2006
Rosie Perez,39,2006
Chiwetel Ejiofor,39,2006
Dame May Whitty,38,2006
Janet Gaynor,38,2006
Hermione Baddeley,38,2006
Carol Reed,38,2006
Ruby Dee,38,2006
Geneviève Bujold,38,2006
Michael O'Keefe,38,2006
Queen Latifah,38,2006
Maggie Gyllenhaal,38,2006
Arthur Kennedy,37,2006
Alexander Hall,37,2006
Sandy Dennis,37,2006
Peter Yates,37,2006
Stephen Frears,37,2006
Michael V. Gazzo,37,2006
Jonathan Demme,37,2006
Ridley Scott,37,2006
Lena Olin,37,2006
Mary Elizabeth Mastrantonio,37,2006
Reese Witherspoon,37,2006
Penélope Cruz,37,2006
Angelina Jolie,37,2006
Margaret Wycherly,36,2006
Jules Dassin,36,2006
Katy Jurado,36,2006
George Roy Hill,36,2006
Tom Courtenay,36,2006
Barbra Streisand,36,2006
Debra Winger,36,2006
Mira Sorvino,36,2006
Mercedes Ruehl,36,2006
Lorraine Bracco,36,2006
Halle Berry,36,2006
George Burns,35,2006
Sydney Greenstreet,35,2006
Beatrice Straight,35,2006
Bobby Darin,35,2006
Samantha Eggar,35,2006
Cher,35,2006
Glenda Jackson,35,2006
Josh Brolin,35,2006
Djimon Hounsou,35,2006
Scarlett Johansson,35,2006
Mark Ruffalo,35,2006
Emily Watson,35,2006
Erich von Stroheim,34,2006
Simone Signoret,34,2006
David Lynch,34,2006
Alan J. Pakula,34,2006
Brenda Blethyn,34,2006
Eddie Murphy,34,2006
River Phoenix,34,2006
Russell Crowe,34,2006
Wesley Ruggles,33,2006
Gregory La Cava,33,2006
Maria Ouspenskaya,33,2006
Liza Minnelli,33,2006
Gene Wilder,33,2006
Candy Clark,33,2006
Quentin Tarantino,33,2006
Minnie Driver,33,2006
Robert Donat,32,2006
Peggy Ashcroft,32,2006
Lila Kedrova,32,2006
Tony Richardson,32,2006
Roman Polanski,32,2006
Catherine Deneuve,32,2006
Beah Richards,32,2006
Brenda Vaccaro,32,2006
Linda Blair,32,2006
Geena Davis,32,2006
Michael Clarke Duncan,32,2006
Leo McCarey,31,2006
Dorothy Dandridge,31,2006
James Stephenson,31,2006
David Lean,31,2006
Kay Medford,31,2006
Estelle Parsons,31,2006
Ryan O'Neal,31,2006
Chris Sarandon,31,2006
Tess Harper,31,2006
Mary McDonnell,31,2006
Rachel Weisz,31,2006
Richard Dix,30,2006
Oskar Werner,30,2006
Betsy Blair,30,2006
Ron Moody,30,2006
Ken Russell,30,2006
Judd Hirsch,30,2006
Spike Lee,30,2006
Regina King,30,2006
Jake Gyllenhaal,30,2006
Will Smith,30,2006
Octavia Spencer,30,2006
Louise Dresser,29,2006
Barbara Bel Geddes,29,2006
Hope Emerson,29,2006
Marisa Pavan,29,2006
Dudley Moore,29,2006
John Boorman,29,2006
Lasse Hallström,29,2006
Haley Joel Osment,29,2006
Joshua Logan,28,2006
Sarah Miles,28,2006
Arthur Penn,28,2006
Imelda Staunton,28,2006
June Squibb,28,2006
Jamie Foxx,28,2006
Casey Affleck,28,2006
Keira Knightley,28,2006
Gloria Swanson,27,2006
Victor Schertzinger,27,2006
Ruth Chatterton,27,2006
Margaret Rutherford,27,2006
Robert Benton,27,2006
Franco Zeffirelli,27,2006
Frank Perry,27,2006
Jo Van Fleet,27,2006
Liv Ullmann,27,2006
Marsha Mason,27,2006
Mariel Hemingway,27,2006
Juliette Binoche,27,2006
Michael Shannon,27,2006
Terrence Howard,27,2006
Chloë Sevigny,27,2006
Harry Beaumont,26,2006
Grace Kelly,26,2006
Melina Mercouri,26,2006
Janet Suzman,26,2006
Tom Hulce,26,2006
Anthony Minghella,26,2006
Bruce Beresford,26,2006
Brenda Fricker,26,2006
Meg Tilly,26,2006
Andy Garcia,26,2006
Thomas Haden Church,26,2006
Viola Davis,26,2006
Kate Hudson,26,2006
Lee Strasberg,25,2006
Jean Hagen,25,2006
Diane Cilento,25,2006
George Chakiris,25,2006
Joe Mantell,25,2006
Cicely Tyson,25,2006
Franklin J. Schaffner,25,2006
Alan Parker,25,2006
Christine Lahti,25,2006
Neil Jordan,25,2006
Sofia Coppola,25,2006
Tilda Swinton,25,2006
Hilary Swank,25,2006
Michel Hazanavicius,25,2006
Patricia Collinge,24,2006
James Dean,24,2006
Patty Duke,24,2006
Penelope Milford,24,2006
Isabelle Huppert,24,2006
Isabelle Adjani,24,2006
Jackie Earle Haley,24,2006
Edward James Olmos,24,2006
Amy Madigan,24,2006
Ang Lee,24,2006
Hugh Jackman,24,2006
Anne Hathaway,24,2006
Oscar Homolka,23,2006
Michael Mann,23,2006
Carrie Snodgress,23,2006
Hal Ashby,23,2006
Robert Zemeckis,23,2006
Steve Carell,23,2006
Sessue Hayakawa,22,2006
Peggy Wood,22,2006
Nancy Kelly,22,2006
Nancy Carroll,22,2006
Lee Tracy,22,2006
Diahann Carroll,22,2006
Mary Tyler Moore,22,2006
George Lucas,22,2006
Costa-Gavras,22,2006
Joan Hackett,22,2006
Wolfgang Petersen,22,2006
Ronee Blakley,22,2006
James Cameron,22,2006
Julie Walters,22,2006
Gus Van Sant,22,2006
Heath Ledger,22,2006
William Wellman,21,2006
Diana Wynyard,21,2006
Robert Rossen,21,2006
Stanley Kubrick,21,2006
Joel Grey,21,2006
Lilia Skala,21,2006
Diane Varsi,21,2006
Victor Buono,21,2006
Klaus Maria Brandauer,21,2006
Bryan Cranston,21,2006
James Franco,21,2006
Peter Weir,20,2006
Adrian Lyne,20,2006
Roberto Benigni,20,2006
Taylor Hackford,20,2006
Janet McTeer,20,2006
Milos Forman,20,2006
Alfred Lunt,19,2006
Anna Magnani,19,2006
Peter Glenville,19,2006
Anthony Harvey,19,2006
John Dall,19,2006
Louis Malle,19,2006
"Louis Gossett, Jr.",19,2006
Curtis Hanson,19,2006
Oprah Winfrey,19,2006
Richard Linklater,19,2006
Felicity Huffman,19,2006
David O. Russell,19,2006
Samantha Morton,19,2006
Herbert Brenon,18,2006
Jack Clayton,18,2006
Katina Paxinou,18,2006
Bob Fosse,18,2006
Barbet Schroeder,18,2006
Martin Brest,18,2006
Mike Figgis,18,2006
Lynn Fontanne,17,2006
Leslie Howard,17,2006
Larry Parks,17,2006
Susan Peters,17,2006
Joan Lorring,17,2006
Charles Crichton,17,2006
Federico Fellini,17,2006
Elizabeth Hartman,17,2006
Vivien Merchant,17,2006
Sondra Locke,17,2006
Tatum O'Neal,17,2006
Tom Conti,17,2006
Mare Winningham,17,2006
Jim Sheridan,17,2006
John Singleton,17,2006
Melissa McCarthy,17,2006
Abigail Breslin,17,2006
Jack Cardiff,16,2006
Jean Renoir,16,2006
Kim Stanley,16,2006
Margaret Avery,16,2006
James L. Brooks,16,2006
Roland Joffé,16,2006
Spike Jonze,16,2006
David Fincher,16,2006
Rachel Griffiths,16,2006
Andrea Leeds,15,2006
Jeff Chandler,15,2006
Lynn Carlin,15,2006
Terrence Malick,15,2006
Chief Dan George,15,2006
Anne Ramsey,15,2006
Alejandro González Iñárritu,15,2006
Luise Rainer,14,2006
Maggie McNamara,14,2006
Michael Cacoyannis,14,2006
Susan Kohner,14,2006
Claude Lelouch,14,2006
Barbara Barrie,14,2006
Michael Cimino,14,2006
Paul Thomas Anderson,14,2006
Javier Bardem,14,2006
M. Night Shyamalan,14,2006
Marianne Jean-Baptiste,14,2006
J.K. Simmons,14,2006
Amy Adams,14,2006
Ryan Gosling,14,2006
Jonah Hill,14,2006
Celia Johnson,13,2006
François Truffaut,13,2006
Bernardo Bertolucci,13,2006
Leonard Frey,13,2006
Jeannie Berlin,13,2006
Jane Campion,13,2006
Alfonso Cuarón,13,2006
Amy Ryan,13,2006
Shohreh Aghdashloo,13,2006
Corinne Griffith,12,2006
Joyce Redman,12,2006
Michelangelo Antonioni,12,2006
Melissa Leo,12,2006
Sophie Okonedo,12,2006
Christopher Nolan,12,2006
Naomie Harris,12,2006
Emil Jannings,11,2006
George Arliss,11,2006
Judy Holliday,11,2006
Carol Channing,11,2006
Marie-Christine Barrault,11,2006
Justin Henry,11,2006
Hugh Hudson,11,2006
Jeremy Renner,11,2006
Sam Mendes,11,2006
Elisabeth Bergner,10,2006
Michael Chekhov,10,2006
Josephine Hull,10,2006
Eva Le Gallienne,10,2006
Patty McCormack,10,2006
Mary Badham,10,2006
Pauline Collins,10,2006
Michael Radford,10,2006
Catherine Burns,10,2006
Scott Hicks,10,2006
Peter Jackson,10,2006
Lesley Manville,10,2006
Kathryn Bigelow,10,2006
Haing S. Ngor,10,2006
Ken Watanabe,10,2006
Joel Coen,10,2006
Marlee Matlin,10,2006
Atom Egoyan,10,2006
Mo'Nique,10,2006
Rachel McAdams,10,2006
George Bancroft,9,2006
Miyoshi Umeki,9,2006
Rupert Crosse,9,2006
Mike Leigh,9,2006
Mikhail Baryshnikov,9,2006
Adolph Caesar,9,2006
Julian Schnabel,9,2006
Stephen Daldry,9,2006
Taraji P. Henson,9,2006
Grace Moore,8,2006
Lotte Lenya,8,2006
Peggy Lee,8,2006
Shirley Booth,8,2006
Mary Ure,8,2006
Richard Castellano,8,2006
Benicio Del Toro,8,2006
Wes Anderson,8,2006
Tom Hardy,8,2006
Rosamund Pike,8,2006
Jesse Eisenberg,8,2006
Adam McKay,8,2006
Pietro Germi,7,2006
Ingmar Bergman,7,2006
Gillo Pontecorvo,7,2006
Emmanuelle Riva,7,2006
Jack Wild,7,2006
Ali MacGraw,7,2006
Leslie Browne,7,2006
Francis Coppola,7,2006
Alexander Payne,7,2006
Darren Aronofsky,7,2006
Lawrence Tibbett,6,2006
Lina Wertmüller,6,2006
Jaye Davidson,6,2006
Danny Boyle,6,2006
Marion Cotillard,6,2006
Harold Russell,5,2006
Peggy Cass,5,2006
Jerome Robbins,5,2006
Jan Troell,5,2006
Christoph Waltz,5,2006
Pedro Almodóvar,5,2006
Massimo Troisi,5,2006
Guillermo del Toro,5,2006
Paul Greengrass,5,2006
Paul Haggis,5,2006
Kenneth Lonergan,5,2006
Todd Phillips,5,2006
Rob Marshall,5,2006
Sally Hawkins,5,2006
Catalina Sandino Moreno,5,2006
