source,target,year
Harvey Keitel,Bruce Davison,1976
Harvey Keitel,Peter Yates,1976
Bruce Davison,Peter Yates,1976
Martin Scorsese,Sylvester Stallone,1976
Sean Connery,Audrey Hepburn,1976
Sean Connery,Denholm Elliott,1976
Sean Connery,Ian Holm,1976
Sean Connery,Richard Harris,1976
Audrey Hepburn,Denholm Elliott,1976
Audrey Hepburn,Ian Holm,1976
Audrey Hepburn,Richard Harris,1976
Denholm Elliott,Ian Holm,1976
Denholm Elliott,Richard Harris,1976
Ian Holm,Richard Harris,1976
Ryan O'Neal,Burt Reynolds,1976
Ryan O'Neal,Tatum O'Neal,1976
Ryan O'Neal,Peter Bogdanovich,1976
Burt Reynolds,Tatum O'Neal,1976
Burt Reynolds,Peter Bogdanovich,1976
Tatum O'Neal,Peter Bogdanovich,1976
Lee Marvin,Ian Holm,1976
Marlon Brando,Jack Nicholson,1976
Marlon Brando,Randy Quaid,1976
Marlon Brando,Frederic Forrest,1976
Marlon Brando,Arthur Penn,1976
Jack Nicholson,Randy Quaid,1976
Jack Nicholson,Frederic Forrest,1976
Jack Nicholson,Arthur Penn,1976
Randy Quaid,Frederic Forrest,1976
Randy Quaid,Arthur Penn,1976
Frederic Forrest,Arthur Penn,1976
Sophia Loren,Richard Harris,1976
Sophia Loren,Burt Lancaster,1976
Sophia Loren,Ava Gardner,1976
Sophia Loren,Lee Strasberg,1976
Richard Harris,Burt Lancaster,1976
Richard Harris,Ava Gardner,1976
Richard Harris,Lee Strasberg,1976
Burt Lancaster,Ava Gardner,1976
Burt Lancaster,Lee Strasberg,1976
Ava Gardner,Lee Strasberg,1976
Seymour Cassel,John Cassavetes,1976
Peter Fonda,Yul Brynner,1976
Fred Astaire,Gene Kelly,1976
Fred Astaire,Gene Kelly,1976
Gene Kelly,Gene Kelly,1976
Peter Falk,John Cassavetes,1976
Peter Falk,Ned Beatty,1976
John Cassavetes,Ned Beatty,1976
Barbra Streisand,Gary Busey,1976
Barbra Streisand,Sally Kirkland,1976
Gary Busey,Sally Kirkland,1976
Jeff Bridges,Sally Field,1976
Robert Redford,Dustin Hoffman,1976
Robert Redford,Jack Warden,1976
Robert Redford,Martin Balsam,1976
Robert Redford,Hal Holbrook,1976
Robert Redford,Jason Robards,1976
Robert Redford,Jane Alexander,1976
Robert Redford,Ned Beatty,1976
Robert Redford,Lindsay Crouse,1976
Robert Redford,F. Murray Abraham,1976
Robert Redford,Alan J. Pakula,1976
Dustin Hoffman,Jack Warden,1976
Dustin Hoffman,Martin Balsam,1976
Dustin Hoffman,Hal Holbrook,1976
Dustin Hoffman,Jason Robards,1976
Dustin Hoffman,Jane Alexander,1976
Dustin Hoffman,Ned Beatty,1976
Dustin Hoffman,Lindsay Crouse,1976
Dustin Hoffman,F. Murray Abraham,1976
Dustin Hoffman,Alan J. Pakula,1976
Jack Warden,Martin Balsam,1976
Jack Warden,Hal Holbrook,1976
Jack Warden,Jason Robards,1976
Jack Warden,Jane Alexander,1976
Jack Warden,Ned Beatty,1976
Jack Warden,Lindsay Crouse,1976
Jack Warden,F. Murray Abraham,1976
Jack Warden,Alan J. Pakula,1976
Martin Balsam,Hal Holbrook,1976
Martin Balsam,Jason Robards,1976
Martin Balsam,Jane Alexander,1976
Martin Balsam,Ned Beatty,1976
Martin Balsam,Lindsay Crouse,1976
Martin Balsam,F. Murray Abraham,1976
Martin Balsam,Alan J. Pakula,1976
Hal Holbrook,Jason Robards,1976
Hal Holbrook,Jane Alexander,1976
Hal Holbrook,Ned Beatty,1976
Hal Holbrook,Lindsay Crouse,1976
Hal Holbrook,F. Murray Abraham,1976
Hal Holbrook,Alan J. Pakula,1976
Jason Robards,Jane Alexander,1976
Jason Robards,Ned Beatty,1976
Jason Robards,Lindsay Crouse,1976
Jason Robards,F. Murray Abraham,1976
Jason Robards,Alan J. Pakula,1976
Jane Alexander,Ned Beatty,1976
Jane Alexander,Lindsay Crouse,1976
Jane Alexander,F. Murray Abraham,1976
Jane Alexander,Alan J. Pakula,1976
Ned Beatty,Lindsay Crouse,1976
Ned Beatty,F. Murray Abraham,1976
Ned Beatty,Alan J. Pakula,1976
Lindsay Crouse,F. Murray Abraham,1976
Lindsay Crouse,Alan J. Pakula,1976
F. Murray Abraham,Alan J. Pakula,1976
Karen Black,Bette Davis,1976
Karen Black,Eileen Heckart,1976
Karen Black,Burgess Meredith,1976
Bette Davis,Eileen Heckart,1976
Bette Davis,Burgess Meredith,1976
Eileen Heckart,Burgess Meredith,1976
Goldie Hawn,George Segal,1976
Rip Torn,Candy Clark,1976
Rip Torn,Buck Henry,1976
Candy Clark,Buck Henry,1976
Sally Kellerman,Harvey Keitel,1976
Sally Kellerman,Sissy Spacek,1976
Harvey Keitel,Sissy Spacek,1976
Liza Minnelli,Ingrid Bergman,1976
Liza Minnelli,Charles Boyer,1976
Liza Minnelli,Vincente Minnelli,1976
Ingrid Bergman,Charles Boyer,1976
Ingrid Bergman,Vincente Minnelli,1976
Charles Boyer,Vincente Minnelli,1976
Elizabeth Taylor,Jane Fonda,1976
Elizabeth Taylor,Ava Gardner,1976
Elizabeth Taylor,Cicely Tyson,1976
Elizabeth Taylor,Robert Morley,1976
Elizabeth Taylor,George Cukor,1976
Jane Fonda,Ava Gardner,1976
Jane Fonda,Cicely Tyson,1976
Jane Fonda,Robert Morley,1976
Jane Fonda,George Cukor,1976
Ava Gardner,Cicely Tyson,1976
Ava Gardner,Robert Morley,1976
Ava Gardner,George Cukor,1976
Cicely Tyson,Robert Morley,1976
Cicely Tyson,George Cukor,1976
Robert Morley,George Cukor,1976
Richard Widmark,Denholm Elliott,1976
Sissy Spacek,John Travolta,1976
Sissy Spacek,Piper Laurie,1976
Sissy Spacek,Amy Irving,1976
John Travolta,Piper Laurie,1976
John Travolta,Amy Irving,1976
Piper Laurie,Amy Irving,1976
Carolyn Jones,Stuart Whitman,1976
James Earl Jones,Geneviève Bujold,1976
James Earl Jones,Anjelica Huston,1976
Geneviève Bujold,Anjelica Huston,1976
Richard Harris,Gale Sondergaard,1976
Chris Sarandon,Mariel Hemingway,1976
Chris Sarandon,Anne Bancroft,1976
Mariel Hemingway,Anne Bancroft,1976
Burt Reynolds,Ned Beatty,1976
Burt Reynolds,Burt Reynolds,1976
Ned Beatty,Burt Reynolds,1976
Elliott Gould,Stuart Whitman,1976
Sam Elliott,Anne Archer,1976
Sam Elliott,Kathleen Quinlan,1976
Anne Archer,Kathleen Quinlan,1976
Dennis Hopper,Dean Stockwell,1976
Dennis Hopper,Sally Kirkland,1976
Dean Stockwell,Sally Kirkland,1976
Dustin Hoffman,Laurence Olivier,1976
Dustin Hoffman,Roy Scheider,1976
Dustin Hoffman,John Schlesinger,1976
Laurence Olivier,Roy Scheider,1976
Laurence Olivier,John Schlesinger,1976
Roy Scheider,John Schlesinger,1976
Sam Elliott,Amy Irving,1976
Sam Elliott,Ralph Bellamy,1976
Sam Elliott,Kim Hunter,1976
Sam Elliott,Melanie Griffith,1976
Amy Irving,Ralph Bellamy,1976
Amy Irving,Kim Hunter,1976
Amy Irving,Melanie Griffith,1976
Ralph Bellamy,Kim Hunter,1976
Ralph Bellamy,Melanie Griffith,1976
Kim Hunter,Melanie Griffith,1976
Cliff Robertson,Ernest Borgnine,1976
Michael Caine,Robert Duvall,1976
Michael Caine,Anthony Quayle,1976
Michael Caine,John Sturges,1976
Robert Duvall,Anthony Quayle,1976
Robert Duvall,John Sturges,1976
Anthony Quayle,John Sturges,1976
Shelley Winters,Christopher Walken,1976
Shelley Winters,Bill Murray,1976
Christopher Walken,Bill Murray,1976
Peter Jackson,Peter Jackson,1976
Rita Moreno,F. Murray Abraham,1976
Rita Moreno,Bessie Love,1976
F. Murray Abraham,Bessie Love,1976
Rod Steiger,Valerie Perrine,1976
Rod Steiger,Arthur Hiller,1976
Valerie Perrine,Arthur Hiller,1976
Rock Hudson,Diane Ladd,1976
Cicely Tyson,James Earl Jones,1976
Cicely Tyson,"Louis Gossett, Jr.",1976
James Earl Jones,"Louis Gossett, Jr.",1976
James Caan,Michael Caine,1976
James Caan,Elliott Gould,1976
James Caan,Diane Keaton,1976
James Caan,Jack Gilford,1976
James Caan,Charles Durning,1976
James Caan,Lesley Ann Warren,1976
James Caan,Burt Young,1976
James Caan,Mark Rydell,1976
Michael Caine,Elliott Gould,1976
Michael Caine,Diane Keaton,1976
Michael Caine,Jack Gilford,1976
Michael Caine,Charles Durning,1976
Michael Caine,Lesley Ann Warren,1976
Michael Caine,Burt Young,1976
Michael Caine,Mark Rydell,1976
Elliott Gould,Diane Keaton,1976
Elliott Gould,Jack Gilford,1976
Elliott Gould,Charles Durning,1976
Elliott Gould,Lesley Ann Warren,1976
Elliott Gould,Burt Young,1976
Elliott Gould,Mark Rydell,1976
Diane Keaton,Jack Gilford,1976
Diane Keaton,Charles Durning,1976
Diane Keaton,Lesley Ann Warren,1976
Diane Keaton,Burt Young,1976
Diane Keaton,Mark Rydell,1976
Jack Gilford,Charles Durning,1976
Jack Gilford,Lesley Ann Warren,1976
Jack Gilford,Burt Young,1976
Jack Gilford,Mark Rydell,1976
Charles Durning,Lesley Ann Warren,1976
Charles Durning,Burt Young,1976
Charles Durning,Mark Rydell,1976
Lesley Ann Warren,Burt Young,1976
Lesley Ann Warren,Mark Rydell,1976
Burt Young,Mark Rydell,1976
John Huston,Gary Cooper,1976
John Huston,Edward Dmytryk,1976
John Huston,Otto Preminger,1976
John Huston,Martin Ritt,1976
John Huston,Gale Sondergaard,1976
Gary Cooper,Edward Dmytryk,1976
Gary Cooper,Otto Preminger,1976
Gary Cooper,Martin Ritt,1976
Gary Cooper,Gale Sondergaard,1976
Edward Dmytryk,Otto Preminger,1976
Edward Dmytryk,Martin Ritt,1976
Edward Dmytryk,Gale Sondergaard,1976
Otto Preminger,Martin Ritt,1976
Otto Preminger,Gale Sondergaard,1976
Martin Ritt,Gale Sondergaard,1976
Lana Turner,Celeste Holm,1976
Joan Hackett,Peter Ustinov,1976
Peter O'Toole,Charlotte Rampling,1976
Peter O'Toole,Max von Sydow,1976
Charlotte Rampling,Max von Sydow,1976
Stockard Channing,Sam Waterston,1976
Yul Brynner,Martin Balsam,1976
Catherine Deneuve,Claude Lelouch,1976
Jodie Foster,Richard Harris,1976
Jodie Foster,Geraldine Fitzgerald,1976
Richard Harris,Geraldine Fitzgerald,1976
Lee Marvin,Sylvia Miles,1976
John Houseman,Maximilian Schell,1976
John Houseman,J. Lee Thompson,1976
Maximilian Schell,J. Lee Thompson,1976
Bruce Dern,Madeline Kahn,1976
Bruce Dern,Art Carney,1976
Bruce Dern,Teri Garr,1976
Bruce Dern,Joan Blondell,1976
Bruce Dern,Dean Stockwell,1976
Bruce Dern,William Demarest,1976
Bruce Dern,Broderick Crawford,1976
Bruce Dern,Walter Pidgeon,1976
Madeline Kahn,Art Carney,1976
Madeline Kahn,Teri Garr,1976
Madeline Kahn,Joan Blondell,1976
Madeline Kahn,Dean Stockwell,1976
Madeline Kahn,William Demarest,1976
Madeline Kahn,Broderick Crawford,1976
Madeline Kahn,Walter Pidgeon,1976
Art Carney,Teri Garr,1976
Art Carney,Joan Blondell,1976
Art Carney,Dean Stockwell,1976
Art Carney,William Demarest,1976
Art Carney,Broderick Crawford,1976
Art Carney,Walter Pidgeon,1976
Teri Garr,Joan Blondell,1976
Teri Garr,Dean Stockwell,1976
Teri Garr,William Demarest,1976
Teri Garr,Broderick Crawford,1976
Teri Garr,Walter Pidgeon,1976
Joan Blondell,Dean Stockwell,1976
Joan Blondell,William Demarest,1976
Joan Blondell,Broderick Crawford,1976
Joan Blondell,Walter Pidgeon,1976
Dean Stockwell,William Demarest,1976
Dean Stockwell,Broderick Crawford,1976
Dean Stockwell,Walter Pidgeon,1976
William Demarest,Broderick Crawford,1976
William Demarest,Walter Pidgeon,1976
Broderick Crawford,Walter Pidgeon,1976
Peter Fonda,Jonathan Demme,1976
Robert Duvall,Alan Arkin,1976
Robert Duvall,Samantha Eggar,1976
Robert Duvall,Joel Grey,1976
Robert Duvall,Laurence Olivier,1976
Robert Duvall,Vanessa Redgrave,1976
Robert Duvall,Herbert Ross,1976
Alan Arkin,Samantha Eggar,1976
Alan Arkin,Joel Grey,1976
Alan Arkin,Laurence Olivier,1976
Alan Arkin,Vanessa Redgrave,1976
Alan Arkin,Herbert Ross,1976
Samantha Eggar,Joel Grey,1976
Samantha Eggar,Laurence Olivier,1976
Samantha Eggar,Vanessa Redgrave,1976
Samantha Eggar,Herbert Ross,1976
Joel Grey,Laurence Olivier,1976
Joel Grey,Vanessa Redgrave,1976
Joel Grey,Herbert Ross,1976
Laurence Olivier,Vanessa Redgrave,1976
Laurence Olivier,Herbert Ross,1976
Vanessa Redgrave,Herbert Ross,1976
Susannah York,Trevor Howard,1976
John Mills,Barbara Hershey,1976
John Mills,Margaret Leighton,1976
Barbara Hershey,Margaret Leighton,1976
Charlton Heston,James Coburn,1976
Charlton Heston,Barbara Hershey,1976
James Coburn,Barbara Hershey,1976
Elliott Gould,Diane Keaton,1976
Elliott Gould,Candy Clark,1976
Diane Keaton,Candy Clark,1976
James Coburn,Susannah York,1976
Telly Savalas,Peter Fonda,1976
Lee J. Cobb,Valentina Cortese,1976
Meryl Streep,George Miller,1976
Meryl Streep,Jack Gilford,1976
Meryl Streep,Juanita Moore,1976
George Miller,Jack Gilford,1976
George Miller,Juanita Moore,1976
Jack Gilford,Juanita Moore,1976
Susan Sarandon,Mildred Dunnock,1976
Art Carney,Charles Walters,1976
Bruce Dern,Ann-Margret,1976
William Holden,Shirley Knight,1976
William Holden,Anthony Quayle,1976
Shirley Knight,Anthony Quayle,1976
Omar Sharif,Karen Black,1976
Martin Landau,Stuart Whitman,1976
Alfred Hitchcock,Bruce Dern,1976
Jack Lemmon,Walter Matthau,1976
Jack Lemmon,Billy Wilder,1976
Walter Matthau,Billy Wilder,1976
Jack Lemmon,Geneviève Bujold,1976
Jack Lemmon,James Woods,1976
Geneviève Bujold,James Woods,1976
James Dean,Dennis Hopper,1976
James Dean,Carroll Baker,1976
James Dean,Natalie Wood,1976
James Dean,Sal Mineo,1976
Dennis Hopper,Carroll Baker,1976
Dennis Hopper,Natalie Wood,1976
Dennis Hopper,Sal Mineo,1976
Carroll Baker,Natalie Wood,1976
Carroll Baker,Sal Mineo,1976
Natalie Wood,Sal Mineo,1976
Candy Clark,Amy Irving,1976
Harrison Ford,Alec Guinness,1977
Harrison Ford,James Earl Jones,1977
Harrison Ford,George Lucas,1977
Alec Guinness,James Earl Jones,1977
Alec Guinness,George Lucas,1977
James Earl Jones,George Lucas,1977
Woody Allen,Diane Keaton,1977
Woody Allen,Carol Kane,1977
Woody Allen,Christopher Walken,1977
Woody Allen,Woody Allen,1977
Diane Keaton,Carol Kane,1977
Diane Keaton,Christopher Walken,1977
Diane Keaton,Woody Allen,1977
Carol Kane,Christopher Walken,1977
Carol Kane,Woody Allen,1977
Christopher Walken,Woody Allen,1977
Richard Dreyfuss,Teri Garr,1977
Richard Dreyfuss,Melinda Dillon,1977
Richard Dreyfuss,François Truffaut,1977
Richard Dreyfuss,Steven Spielberg,1977
Teri Garr,Melinda Dillon,1977
Teri Garr,François Truffaut,1977
Teri Garr,Steven Spielberg,1977
Melinda Dillon,François Truffaut,1977
Melinda Dillon,Steven Spielberg,1977
François Truffaut,Steven Spielberg,1977
Jane Fonda,Vanessa Redgrave,1977
Jane Fonda,Jason Robards,1977
Jane Fonda,Hal Holbrook,1977
Jane Fonda,Maximilian Schell,1977
Jane Fonda,Meryl Streep,1977
Jane Fonda,Fred Zinnemann,1977
Vanessa Redgrave,Jason Robards,1977
Vanessa Redgrave,Hal Holbrook,1977
Vanessa Redgrave,Maximilian Schell,1977
Vanessa Redgrave,Meryl Streep,1977
Vanessa Redgrave,Fred Zinnemann,1977
Jason Robards,Hal Holbrook,1977
Jason Robards,Maximilian Schell,1977
Jason Robards,Meryl Streep,1977
Jason Robards,Fred Zinnemann,1977
Hal Holbrook,Maximilian Schell,1977
Hal Holbrook,Meryl Streep,1977
Hal Holbrook,Fred Zinnemann,1977
Maximilian Schell,Meryl Streep,1977
Maximilian Schell,Fred Zinnemann,1977
Meryl Streep,Fred Zinnemann,1977
Sophia Loren,Marcello Mastroianni,1977
Mickey Rooney,Red Buttons,1977
Mickey Rooney,Shelley Winters,1977
Red Buttons,Shelley Winters,1977
Burt Reynolds,Jill Clayburgh,1977
Burt Reynolds,Lotte Lenya,1977
Jill Clayburgh,Lotte Lenya,1977
Madeline Kahn,Cloris Leachman,1977
Madeline Kahn,Barry Levinson,1977
Cloris Leachman,Barry Levinson,1977
Roy Scheider,William Friedkin,1977
James Coburn,Maximilian Schell,1977
James Coburn,James Mason,1977
Maximilian Schell,James Mason,1977
Linda Blair,Richard Burton,1977
Linda Blair,Louise Fletcher,1977
Linda Blair,Max von Sydow,1977
Linda Blair,James Earl Jones,1977
Linda Blair,Ned Beatty,1977
Linda Blair,John Boorman,1977
Richard Burton,Louise Fletcher,1977
Richard Burton,Max von Sydow,1977
Richard Burton,James Earl Jones,1977
Richard Burton,Ned Beatty,1977
Richard Burton,John Boorman,1977
Louise Fletcher,Max von Sydow,1977
Louise Fletcher,James Earl Jones,1977
Louise Fletcher,Ned Beatty,1977
Louise Fletcher,John Boorman,1977
Max von Sydow,James Earl Jones,1977
Max von Sydow,Ned Beatty,1977
Max von Sydow,John Boorman,1977
James Earl Jones,Ned Beatty,1977
James Earl Jones,John Boorman,1977
Ned Beatty,John Boorman,1977
Ron Howard,Ron Howard,1977
Burt Reynolds,Sally Field,1977
Burt Reynolds,Jackie Gleason,1977
Burt Reynolds,Michael Mann,1977
Sally Field,Jackie Gleason,1977
Sally Field,Michael Mann,1977
Jackie Gleason,Michael Mann,1977
Liza Minnelli,Robert De Niro,1977
Liza Minnelli,Martin Scorsese,1977
Robert De Niro,Martin Scorsese,1977
Paul Newman,Lindsay Crouse,1977
Paul Newman,Melinda Dillon,1977
Paul Newman,George Roy Hill,1977
Lindsay Crouse,Melinda Dillon,1977
Lindsay Crouse,George Roy Hill,1977
Melinda Dillon,George Roy Hill,1977
Liv Ullmann,James Whitmore,1977
Liv Ullmann,Ingmar Bergman,1977
James Whitmore,Ingmar Bergman,1977
Harrison Ford,Alec Guinness,1977
Julie Christie,Robert Vaughn,1977
Clint Eastwood,Sondra Locke,1977
Clint Eastwood,Clint Eastwood,1977
Sondra Locke,Clint Eastwood,1977
George Burns,Teri Garr,1977
George Burns,Ralph Bellamy,1977
Teri Garr,Ralph Bellamy,1977
Chris Sarandon,Martin Balsam,1977
Chris Sarandon,José Ferrer,1977
Chris Sarandon,Ava Gardner,1977
Chris Sarandon,Arthur Kennedy,1977
Chris Sarandon,Burgess Meredith,1977
Chris Sarandon,Sylvia Miles,1977
Chris Sarandon,Christopher Walken,1977
Chris Sarandon,Tom Berenger,1977
Martin Balsam,José Ferrer,1977
Martin Balsam,Ava Gardner,1977
Martin Balsam,Arthur Kennedy,1977
Martin Balsam,Burgess Meredith,1977
Martin Balsam,Sylvia Miles,1977
Martin Balsam,Christopher Walken,1977
Martin Balsam,Tom Berenger,1977
José Ferrer,Ava Gardner,1977
José Ferrer,Arthur Kennedy,1977
José Ferrer,Burgess Meredith,1977
José Ferrer,Sylvia Miles,1977
José Ferrer,Christopher Walken,1977
José Ferrer,Tom Berenger,1977
Ava Gardner,Arthur Kennedy,1977
Ava Gardner,Burgess Meredith,1977
Ava Gardner,Sylvia Miles,1977
Ava Gardner,Christopher Walken,1977
Ava Gardner,Tom Berenger,1977
Arthur Kennedy,Burgess Meredith,1977
Arthur Kennedy,Sylvia Miles,1977
Arthur Kennedy,Christopher Walken,1977
Arthur Kennedy,Tom Berenger,1977
Burgess Meredith,Sylvia Miles,1977
Burgess Meredith,Christopher Walken,1977
Burgess Meredith,Tom Berenger,1977
Sylvia Miles,Christopher Walken,1977
Sylvia Miles,Tom Berenger,1977
Christopher Walken,Tom Berenger,1977
Peter Ustinov,Cloris Leachman,1977
Peter Ustinov,Sally Kellerman,1977
Cloris Leachman,Sally Kellerman,1977
Teresa Wright,Christopher Walken,1977
Teresa Wright,Lilia Skala,1977
Teresa Wright,James Ivory,1977
Christopher Walken,Lilia Skala,1977
Christopher Walken,James Ivory,1977
Lilia Skala,James Ivory,1977
Anne Bancroft,Shirley MacLaine,1977
Anne Bancroft,Mikhail Baryshnikov,1977
Anne Bancroft,Leslie Browne,1977
Anne Bancroft,Martha Scott,1977
Anne Bancroft,Herbert Ross,1977
Shirley MacLaine,Mikhail Baryshnikov,1977
Shirley MacLaine,Leslie Browne,1977
Shirley MacLaine,Martha Scott,1977
Shirley MacLaine,Herbert Ross,1977
Mikhail Baryshnikov,Leslie Browne,1977
Mikhail Baryshnikov,Martha Scott,1977
Mikhail Baryshnikov,Herbert Ross,1977
Leslie Browne,Martha Scott,1977
Leslie Browne,Herbert Ross,1977
Martha Scott,Herbert Ross,1977
Jodie Foster,David Niven,1977
Jodie Foster,Helen Hayes,1977
David Niven,Helen Hayes,1977
Richard Harris,Charlotte Rampling,1977
George Segal,Jane Fonda,1977
George Segal,Anne Ramsey,1977
Jane Fonda,Anne Ramsey,1977
Ernest Borgnine,James Earl Jones,1977
Ernest Borgnine,Robert Duvall,1977
Ernest Borgnine,John Marley,1977
Ernest Borgnine,Paul Winfield,1977
James Earl Jones,Robert Duvall,1977
James Earl Jones,John Marley,1977
James Earl Jones,Paul Winfield,1977
Robert Duvall,John Marley,1977
Robert Duvall,Paul Winfield,1977
John Marley,Paul Winfield,1977
Gena Rowlands,Joan Blondell,1977
Gena Rowlands,John Cassavetes,1977
Gena Rowlands,John Cassavetes,1977
Joan Blondell,John Cassavetes,1977
Joan Blondell,John Cassavetes,1977
John Cassavetes,John Cassavetes,1977
Harvey Keitel,Albert Finney,1977
Harvey Keitel,Tom Conti,1977
Harvey Keitel,Pete Postlethwaite,1977
Harvey Keitel,Ridley Scott,1977
Albert Finney,Tom Conti,1977
Albert Finney,Pete Postlethwaite,1977
Albert Finney,Ridley Scott,1977
Tom Conti,Pete Postlethwaite,1977
Tom Conti,Ridley Scott,1977
Pete Postlethwaite,Ridley Scott,1977
Marsha Mason,Anthony Hopkins,1977
Marsha Mason,Robert Wise,1977
Anthony Hopkins,Robert Wise,1977
Sissy Spacek,Robert Altman,1977
Nick Nolte,Peter Yates,1977
Gig Young,John Hurt,1977
Buck Henry,Teri Garr,1977
Carroll Baker,Susan Tyrrell,1977
Ann-Margret,Peter Ustinov,1977
Ann-Margret,James Earl Jones,1977
Ann-Margret,Trevor Howard,1977
Peter Ustinov,James Earl Jones,1977
Peter Ustinov,Trevor Howard,1977
James Earl Jones,Trevor Howard,1977
Leslie Caron,François Truffaut,1977
Leslie Caron,François Truffaut,1977
François Truffaut,François Truffaut,1977
Simone Signoret,Costa-Gavras,1977
Gene Kelly,Red Buttons,1977
Sally Field,Harrison Ford,1977
Sidney Poitier,James Earl Jones,1977
Sidney Poitier,Sidney Poitier,1977
James Earl Jones,Sidney Poitier,1977
Paul Winfield,Jackie Earle Haley,1977
Leslie Caron,Carol Kane,1977
Leslie Caron,Seymour Cassel,1977
Leslie Caron,Penelope Milford,1977
Leslie Caron,Ken Russell,1977
Carol Kane,Seymour Cassel,1977
Carol Kane,Penelope Milford,1977
Carol Kane,Ken Russell,1977
Seymour Cassel,Penelope Milford,1977
Seymour Cassel,Ken Russell,1977
Penelope Milford,Ken Russell,1977
Richard Burton,Peter Firth,1977
Richard Burton,Joan Plowright,1977
Richard Burton,Sidney Lumet,1977
Peter Firth,Joan Plowright,1977
Peter Firth,Sidney Lumet,1977
Joan Plowright,Sidney Lumet,1977
Bruce Dern,Michael V. Gazzo,1977
Gregory Peck,Dan O'Herlihy,1977
Al Pacino,Sydney Pollack,1977
Gene Hackman,Candice Bergen,1977
Gene Hackman,Mickey Rooney,1977
Gene Hackman,Richard Widmark,1977
Gene Hackman,Stanley Kramer,1977
Candice Bergen,Mickey Rooney,1977
Candice Bergen,Richard Widmark,1977
Candice Bergen,Stanley Kramer,1977
Mickey Rooney,Richard Widmark,1977
Mickey Rooney,Stanley Kramer,1977
Richard Widmark,Stanley Kramer,1977
Ernest Borgnine,Rex Harrison,1977
Ernest Borgnine,Charlton Heston,1977
Ernest Borgnine,George C. Scott,1977
Rex Harrison,Charlton Heston,1977
Rex Harrison,George C. Scott,1977
Charlton Heston,George C. Scott,1977
