index,year_ceremony,category,name,film,winner,nconst,birthYear,deathYear,primaryProfession,ceremonyAge,alive,currentYear,currentAge,gender
0,1928,ACTOR,Richard Barthelmess,The Noose,False,nm0001932,1895,1963,"actor,soundtrack,producer",33,False,2021,0,M
1,1928,ACTOR,Emil Jannings,The Last Command,True,nm0417837,1884,1950,"actor,producer,art_department",44,False,2021,0,M
328,1929,ACTOR,George Bancroft,Thunderbolt,False,nm0051628,1882,1956,actor,47,False,2021,0,M
332,1929,ACTOR,Warner Baxter,In Old Arizona,True,nm0062828,1889,1951,"actor,soundtrack",40,False,2021,0,M
333,1929,ACTOR,Chester Morris,Alibi,False,nm0606431,1901,1970,"actor,soundtrack",28,False,2021,0,M
335,1929,ACTOR,Paul Muni,The Valiant,False,nm0612847,1895,1967,"actor,soundtrack",34,False,2021,0,M
338,1933,ACTOR,Paul Muni,I Am a Fugitive from a Chain Gang,False,nm0612847,1895,1967,"actor,soundtrack",38,False,2021,0,M
341,1936,ACTOR,Paul Muni,Black Fury,False,nm0612847,1895,1967,"actor,soundtrack",41,False,2021,0,M
344,1937,ACTOR,Paul Muni,The Story of Louis Pasteur,True,nm0612847,1895,1967,"actor,soundtrack",42,False,2021,0,M
347,1938,ACTOR,Paul Muni,The Life of Emile Zola,False,nm0612847,1895,1967,"actor,soundtrack",43,False,2021,0,M
350,1960,ACTOR,Paul Muni,The Last Angry Man,False,nm0612847,1895,1967,"actor,soundtrack",65,False,2021,0,M
353,1929,ACTOR,Lewis Stone,The Patriot,False,nm0832011,1879,1953,"actor,writer",50,False,2021,0,M
398,1931,ACTOR,Lionel Barrymore,A Free Soul,True,nm0000859,1878,1954,"actor,director,soundtrack",53,False,2021,0,M
465,1930,ACTOR,George Arliss,Disraeli,True,nm0002183,1868,1946,"actor,writer,soundtrack",62,False,2021,0,M
466,1930,ACTOR,George Arliss,The Green Goddess,False,nm0002183,1868,1946,"actor,writer,soundtrack",62,False,2021,0,M
467,1930,ACTOR,Wallace Beery,The Big House,False,nm0000891,1885,1949,"actor,director,soundtrack",45,False,2021,0,M
468,1932,ACTOR,Wallace Beery,The Champ,True,nm0000891,1885,1949,"actor,director,soundtrack",47,False,2021,0,M
469,1930,ACTOR,Maurice Chevalier,The Big Pond,False,nm0002001,1888,1972,"soundtrack,actor,writer",42,False,2021,0,M
475,1930,ACTOR,Ronald Colman,Bulldog Drummond,False,nm0172903,1891,1958,"actor,soundtrack,producer",39,False,2021,0,M
477,1943,ACTOR,Ronald Colman,Random Harvest,False,nm0172903,1891,1958,"actor,soundtrack,producer",52,False,2021,0,M
479,1948,ACTOR,Ronald Colman,A Double Life,True,nm0172903,1891,1958,"actor,soundtrack,producer",57,False,2021,0,M
481,1930,ACTOR,Lawrence Tibbett,The Rogue Song,False,nm0862546,1896,1960,"actor,soundtrack,assistant_director",34,False,2021,0,M
577,1931,ACTOR,Jackie Cooper,Skippy,False,nm0178114,1922,2011,"actor,director,producer",9,False,2021,0,M
582,1931,ACTOR,Richard Dix,Cimarron,False,nm0228715,1893,1949,"actor,soundtrack,producer",38,False,2021,0,M
587,1931,ACTOR,Fredric March,The Royal Family of Broadway,False,nm0545298,1897,1975,"actor,soundtrack",34,False,2021,0,M
588,1932,ACTOR,Fredric March,Dr. Jekyll and Mr. Hyde,True,nm0545298,1897,1975,"actor,soundtrack",35,False,2021,0,M
589,1938,ACTOR,Fredric March,A Star Is Born,False,nm0545298,1897,1975,"actor,soundtrack",41,False,2021,0,M
590,1947,ACTOR,Fredric March,The Best Years of Our Lives,True,nm0545298,1897,1975,"actor,soundtrack",50,False,2021,0,M
591,1952,ACTOR,Fredric March,Death of a Salesman,False,nm0545298,1897,1975,"actor,soundtrack",55,False,2021,0,M
592,1931,ACTOR,Adolphe Menjou,The Front Page,False,nm0579663,1890,1963,"actor,soundtrack,producer",41,False,2021,0,M
867,1932,ACTOR,Alfred Lunt,The Guardsman,False,nm0526795,1892,1977,actor,40,False,2021,0,M
911,1933,ACTOR,Leslie Howard,Berkeley Square,False,nm0001366,1893,1943,"actor,producer,soundtrack",40,False,2021,0,M
921,1939,ACTOR,Leslie Howard,Pygmalion,False,nm0001366,1893,1943,"actor,producer,soundtrack",46,False,2021,0,M
931,1933,ACTOR,Charles Laughton,The Private Life of Henry VIII,True,nm0001452,1899,1962,"actor,soundtrack,writer",34,False,2021,0,M
932,1936,ACTOR,Charles Laughton,Mutiny on the Bounty,False,nm0001452,1899,1962,"actor,soundtrack,writer",37,False,2021,0,M
933,1958,ACTOR,Charles Laughton,Witness for the Prosecution,False,nm0001452,1899,1962,"actor,soundtrack,writer",59,False,2021,0,M
1056,1935,ACTOR,Clark Gable,It Happened One Night,True,nm0000022,1901,1960,"actor,soundtrack,producer",34,False,2021,0,M
1058,1936,ACTOR,Clark Gable,Mutiny on the Bounty,False,nm0000022,1901,1960,"actor,soundtrack,producer",35,False,2021,0,M
1060,1940,ACTOR,Clark Gable,Gone with the Wind,False,nm0000022,1901,1960,"actor,soundtrack,producer",39,False,2021,0,M
1062,1935,ACTOR,Frank Morgan,The Affairs of Cellini,False,nm0604656,1890,1949,"actor,soundtrack",45,False,2021,0,M
1075,1943,ACTOR IN A SUPPORTING ROLE,Frank Morgan,Tortilla Flat,False,nm0604656,1890,1949,"actor,soundtrack",53,False,2021,0,M
1088,1935,ACTOR,William Powell,The Thin Man,False,nm0001635,1892,1984,"actor,soundtrack",43,False,2021,0,M
1130,1937,ACTOR,William Powell,My Man Godfrey,False,nm0001635,1892,1984,"actor,soundtrack",45,False,2021,0,M
1172,1948,ACTOR,William Powell,Life with Father,False,nm0001635,1892,1984,"actor,soundtrack",56,False,2021,0,M
1312,1936,ACTOR,Victor McLaglen,The Informer,True,nm0572142,1886,1959,"actor,soundtrack",50,False,2021,0,M
1313,1953,ACTOR IN A SUPPORTING ROLE,Victor McLaglen,The Quiet Man,False,nm0572142,1886,1959,"actor,soundtrack",67,False,2021,0,M
1314,1936,ACTOR,Franchot Tone,Mutiny on the Bounty,False,nm0867144,1905,1968,"actor,soundtrack,producer",31,False,2021,0,M
1869,1937,ACTOR,Gary Cooper,Mr. Deeds Goes to Town,False,nm0000011,1901,1961,"actor,soundtrack,producer",36,False,2021,0,M
1909,1942,ACTOR,Gary Cooper,Sergeant York,True,nm0000011,1901,1961,"actor,soundtrack,producer",41,False,2021,0,M
1949,1943,ACTOR,Gary Cooper,The Pride of the Yankees,False,nm0000011,1901,1961,"actor,soundtrack,producer",42,False,2021,0,M
1989,1944,ACTOR,Gary Cooper,For Whom the Bell Tolls,False,nm0000011,1901,1961,"actor,soundtrack,producer",43,False,2021,0,M
2029,1953,ACTOR,Gary Cooper,High Noon,True,nm0000011,1901,1961,"actor,soundtrack,producer",52,False,2021,0,M
2069,1937,ACTOR,Walter Huston,Dodsworth,False,nm0404158,1883,1950,"actor,soundtrack",54,False,2021,0,M
2070,1942,ACTOR,Walter Huston,All That Money Can Buy,False,nm0404158,1883,1950,"actor,soundtrack",59,False,2021,0,M
2071,1943,ACTOR IN A SUPPORTING ROLE,Walter Huston,Yankee Doodle Dandy,False,nm0404158,1883,1950,"actor,soundtrack",60,False,2021,0,M
2072,1949,ACTOR IN A SUPPORTING ROLE,Walter Huston,The Treasure of the Sierra Madre,True,nm0404158,1883,1950,"actor,soundtrack",66,False,2021,0,M
2073,1937,ACTOR,Spencer Tracy,San Francisco,False,nm0000075,1900,1967,"actor,soundtrack",37,False,2021,0,M
2075,1938,ACTOR,Spencer Tracy,Captains Courageous,True,nm0000075,1900,1967,"actor,soundtrack",38,False,2021,0,M
2077,1939,ACTOR,Spencer Tracy,Boys Town,True,nm0000075,1900,1967,"actor,soundtrack",39,False,2021,0,M
2079,1951,ACTOR,Spencer Tracy,Father of the Bride,False,nm0000075,1900,1967,"actor,soundtrack",51,False,2021,0,M
2081,1956,ACTOR,Spencer Tracy,Bad Day at Black Rock,False,nm0000075,1900,1967,"actor,soundtrack",56,False,2021,0,M
2083,1959,ACTOR,Spencer Tracy,The Old Man and the Sea,False,nm0000075,1900,1967,"actor,soundtrack",59,False,2021,0,M
2085,1961,ACTOR,Spencer Tracy,Inherit the Wind,False,nm0000075,1900,1967,"actor,soundtrack",61,False,2021,0,M
2087,1962,ACTOR,Spencer Tracy,Judgment at Nuremberg,False,nm0000075,1900,1967,"actor,soundtrack",62,False,2021,0,M
2089,1968,ACTOR,Spencer Tracy,Guess Who's Coming to Dinner,False,nm0000075,1900,1967,"actor,soundtrack",68,False,2021,0,M
2091,1937,ACTOR IN A SUPPORTING ROLE,Mischa Auer,My Man Godfrey,False,nm0041681,1905,1967,"actor,soundtrack,miscellaneous",32,False,2021,0,M
2092,1937,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Come and Get It,True,nm0000974,1894,1974,"actor,soundtrack",43,False,2021,0,M
2093,1939,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Kentucky,True,nm0000974,1894,1974,"actor,soundtrack",45,False,2021,0,M
2094,1941,ACTOR IN A SUPPORTING ROLE,Walter Brennan,The Westerner,True,nm0000974,1894,1974,"actor,soundtrack",47,False,2021,0,M
2095,1942,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Sergeant York,False,nm0000974,1894,1974,"actor,soundtrack",48,False,2021,0,M
2096,1937,ACTOR IN A SUPPORTING ROLE,Stuart Erwin,Pigskin Parade,False,nm0260020,1903,1967,"actor,soundtrack",34,False,2021,0,M
2097,1937,ACTOR IN A SUPPORTING ROLE,Basil Rathbone,Romeo and Juliet,False,nm0001651,1892,1967,"actor,soundtrack,miscellaneous",45,False,2021,0,M
2098,1939,ACTOR IN A SUPPORTING ROLE,Basil Rathbone,If I Were King,False,nm0001651,1892,1967,"actor,soundtrack,miscellaneous",47,False,2021,0,M
2099,1937,ACTOR IN A SUPPORTING ROLE,Akim Tamiroff,The General Died at Dawn,False,nm0848667,1899,1972,"actor,soundtrack",38,False,2021,0,M
2100,1944,ACTOR IN A SUPPORTING ROLE,Akim Tamiroff,For Whom the Bell Tolls,False,nm0848667,1899,1972,"actor,soundtrack",45,False,2021,0,M
2234,1938,ACTOR,Charles Boyer,Conquest,False,nm0000964,1899,1978,"actor,producer,soundtrack",39,False,2021,0,M
2238,1939,ACTOR,Charles Boyer,Algiers,False,nm0000964,1899,1978,"actor,producer,soundtrack",40,False,2021,0,M
2242,1945,ACTOR,Charles Boyer,Gaslight,False,nm0000964,1899,1978,"actor,producer,soundtrack",46,False,2021,0,M
2246,1962,ACTOR,Charles Boyer,Fanny,False,nm0000964,1899,1978,"actor,producer,soundtrack",63,False,2021,0,M
2250,1938,ACTOR,Robert Montgomery,Night Must Fall,False,nm0599910,1904,1981,"producer,actor,soundtrack",34,False,2021,0,M
2268,1942,ACTOR,Robert Montgomery,Here Comes Mr. Jordan,False,nm0599910,1904,1981,"producer,actor,soundtrack",38,False,2021,0,M
2286,1938,ACTOR IN A SUPPORTING ROLE,Ralph Bellamy,The Awful Truth,False,nm0000897,1904,1991,"actor,soundtrack",34,False,2021,0,M
2287,1938,ACTOR IN A SUPPORTING ROLE,Thomas Mitchell,The Hurricane,False,nm0593775,1892,1962,"actor,writer,soundtrack",46,False,2021,0,M
2320,1940,ACTOR IN A SUPPORTING ROLE,Thomas Mitchell,Stagecoach,True,nm0593775,1892,1962,"actor,writer,soundtrack",48,False,2021,0,M
2353,1938,ACTOR IN A SUPPORTING ROLE,Joseph Schildkraut,The Life of Emile Zola,True,nm0771584,1896,1964,"actor,soundtrack",42,False,2021,0,M
2354,1938,ACTOR IN A SUPPORTING ROLE,Roland Young,Topper,False,nm0950019,1887,1953,"actor,soundtrack,writer",51,False,2021,0,M
2469,1939,ACTOR,James Cagney,Angels with Dirty Faces,False,nm0000010,1899,1986,"actor,soundtrack,director",40,False,2021,0,M
2470,1943,ACTOR,James Cagney,Yankee Doodle Dandy,True,nm0000010,1899,1986,"actor,soundtrack,director",44,False,2021,0,M
2471,1956,ACTOR,James Cagney,Love Me or Leave Me,False,nm0000010,1899,1986,"actor,soundtrack,director",57,False,2021,0,M
2472,1939,ACTOR,Robert Donat,The Citadel,False,nm0232196,1905,1958,"actor,director,writer",34,False,2021,0,M
2473,1940,ACTOR,Robert Donat,"Goodbye, Mr. Chips",True,nm0232196,1905,1958,"actor,director,writer",35,False,2021,0,M
2474,1939,ACTOR IN A SUPPORTING ROLE,John Garfield,Four Daughters,False,nm0002092,1913,1952,"actor,soundtrack,producer",26,False,2021,0,M
2479,1948,ACTOR,John Garfield,Body and Soul,False,nm0002092,1913,1952,"actor,soundtrack,producer",35,False,2021,0,M
2484,1939,ACTOR IN A SUPPORTING ROLE,Gene Lockhart,Algiers,False,nm0516876,1891,1957,"actor,soundtrack,writer",48,False,2021,0,M
2485,1939,ACTOR IN A SUPPORTING ROLE,Robert Morley,Marie Antoinette,False,nm0605923,1908,1992,"actor,writer,director",31,False,2021,0,M
3259,1940,ACTOR,Laurence Olivier,Wuthering Heights,False,nm0000059,1907,1989,"actor,producer,director",33,False,2021,0,M
3261,1941,ACTOR,Laurence Olivier,Rebecca,False,nm0000059,1907,1989,"actor,producer,director",34,False,2021,0,M
3263,1947,ACTOR,Laurence Olivier,Henry V,False,nm0000059,1907,1989,"actor,producer,director",40,False,2021,0,M
3265,1949,ACTOR,Laurence Olivier,Hamlet,True,nm0000059,1907,1989,"actor,producer,director",42,False,2021,0,M
3269,1961,ACTOR,Laurence Olivier,The Entertainer,False,nm0000059,1907,1989,"actor,producer,director",54,False,2021,0,M
3271,1966,ACTOR,Laurence Olivier,Othello,False,nm0000059,1907,1989,"actor,producer,director",59,False,2021,0,M
3273,1973,ACTOR,Laurence Olivier,Sleuth,False,nm0000059,1907,1989,"actor,producer,director",66,False,2021,0,M
3275,1977,ACTOR IN A SUPPORTING ROLE,Laurence Olivier,Marathon Man,False,nm0000059,1907,1989,"actor,producer,director",70,False,2021,0,M
3277,1979,ACTOR IN A LEADING ROLE,Laurence Olivier,The Boys from Brazil,False,nm0000059,1907,1989,"actor,producer,director",72,False,2021,0,M
3279,1940,ACTOR,Mickey Rooney,Babes in Arms,False,nm0001682,1920,2014,"actor,soundtrack,producer",20,False,2021,0,M
3282,1944,ACTOR,Mickey Rooney,The Human Comedy,False,nm0001682,1920,2014,"actor,soundtrack,producer",24,False,2021,0,M
3285,1957,ACTOR IN A SUPPORTING ROLE,Mickey Rooney,The Bold and the Brave,False,nm0001682,1920,2014,"actor,soundtrack,producer",37,False,2021,0,M
3288,1980,ACTOR IN A SUPPORTING ROLE,Mickey Rooney,The Black Stallion,False,nm0001682,1920,2014,"actor,soundtrack,producer",60,False,2021,0,M
3291,1940,ACTOR,James Stewart,Mr. Smith Goes to Washington,False,nm0000071,1908,1997,"actor,soundtrack,director",32,False,2021,0,M
3374,1941,ACTOR,James Stewart,The Philadelphia Story,True,nm0000071,1908,1997,"actor,soundtrack,director",33,False,2021,0,M
3457,1947,ACTOR,James Stewart,It's a Wonderful Life,False,nm0000071,1908,1997,"actor,soundtrack,director",39,False,2021,0,M
3540,1951,ACTOR,James Stewart,Harvey,False,nm0000071,1908,1997,"actor,soundtrack,director",43,False,2021,0,M
3623,1960,ACTOR,James Stewart,Anatomy of a Murder,False,nm0000071,1908,1997,"actor,soundtrack,director",52,False,2021,0,M
3706,1940,ACTOR IN A SUPPORTING ROLE,Brian Aherne,Juarez,False,nm0000731,1902,1986,"actor,soundtrack",38,False,2021,0,M
3708,1940,ACTOR IN A SUPPORTING ROLE,Harry Carey,Mr. Smith Goes to Washington,False,nm0002503,1878,1947,"actor,writer,producer",62,False,2021,0,M
3711,1940,ACTOR IN A SUPPORTING ROLE,Brian Donlevy,Beau Geste,False,nm0002046,1901,1972,"actor,producer,soundtrack",39,False,2021,0,M
3712,1940,ACTOR IN A SUPPORTING ROLE,Claude Rains,Mr. Smith Goes to Washington,False,nm0001647,1889,1967,"actor,soundtrack",51,False,2021,0,M
3713,1944,ACTOR IN A SUPPORTING ROLE,Claude Rains,Casablanca,False,nm0001647,1889,1967,"actor,soundtrack",55,False,2021,0,M
3714,1945,ACTOR IN A SUPPORTING ROLE,Claude Rains,Mr. Skeffington,False,nm0001647,1889,1967,"actor,soundtrack",56,False,2021,0,M
3715,1947,ACTOR IN A SUPPORTING ROLE,Claude Rains,Notorious,False,nm0001647,1889,1967,"actor,soundtrack",58,False,2021,0,M
4022,1941,ACTOR,Charles Chaplin,The Great Dictator,False,nm0000122,1889,1977,"writer,soundtrack,actor",52,False,2021,0,M
4025,1941,ACTOR,Henry Fonda,The Grapes of Wrath,False,nm0000020,1905,1982,"actor,producer,soundtrack",36,False,2021,0,M
4026,1982,ACTOR IN A LEADING ROLE,Henry Fonda,On Golden Pond,True,nm0000020,1905,1982,"actor,producer,soundtrack",77,False,2021,0,M
4027,1941,ACTOR,Raymond Massey,Abe Lincoln in Illinois,False,nm0557339,1896,1983,"actor,writer",45,False,2021,0,M
4031,1941,ACTOR IN A SUPPORTING ROLE,William Gargan,They Knew What They Wanted,False,nm0307326,1905,1979,"actor,soundtrack,producer",36,False,2021,0,M
4032,1941,ACTOR IN A SUPPORTING ROLE,Jack Oakie,The Great Dictator,False,nm0642988,1903,1978,"actor,soundtrack",38,False,2021,0,M
4034,1941,ACTOR IN A SUPPORTING ROLE,James Stephenson,The Letter,False,nm0827263,1889,1941,actor,52,False,2021,0,M
4221,1942,ACTOR,Cary Grant,Penny Serenade,False,nm0000026,1904,1986,"actor,soundtrack,producer",38,False,2021,0,M
4225,1945,ACTOR,Cary Grant,None but the Lonely Heart,False,nm0000026,1904,1986,"actor,soundtrack,producer",41,False,2021,0,M
4229,1942,ACTOR,Orson Welles,Citizen Kane,False,nm0000080,1915,1985,"actor,director,writer",27,False,2021,0,M
4231,1942,ACTOR IN A SUPPORTING ROLE,Charles Coburn,The Devil and Miss Jones,False,nm0002013,1877,1961,"actor,soundtrack",65,False,2021,0,M
4235,1944,ACTOR IN A SUPPORTING ROLE,Charles Coburn,The More the Merrier,True,nm0002013,1877,1961,"actor,soundtrack",67,False,2021,0,M
4239,1947,ACTOR IN A SUPPORTING ROLE,Charles Coburn,The Green Years,False,nm0002013,1877,1961,"actor,soundtrack",70,False,2021,0,M
4243,1942,ACTOR IN A SUPPORTING ROLE,Donald Crisp,How Green Was My Valley,True,nm0187981,1882,1974,"actor,director,writer",60,False,2021,0,M
4245,1942,ACTOR IN A SUPPORTING ROLE,James Gleason,Here Comes Mr. Jordan,False,nm0322299,1882,1959,"actor,writer,director",60,False,2021,0,M
4256,1942,ACTOR IN A SUPPORTING ROLE,Sydney Greenstreet,The Maltese Falcon,False,nm0002113,1879,1954,"actor,soundtrack",63,False,2021,0,M
4564,1964,ACTOR IN A SUPPORTING ROLE,John Huston,The Cardinal,False,nm0001379,1906,1987,"actor,director,writer",58,False,2021,0,M
4579,1943,ACTOR,Walter Pidgeon,Mrs. Miniver,False,nm0682074,1897,1984,"actor,soundtrack",46,False,2021,0,M
4580,1944,ACTOR,Walter Pidgeon,Madame Curie,False,nm0682074,1897,1984,"actor,soundtrack",47,False,2021,0,M
4581,1943,ACTOR,Monty Woolley,The Pied Piper,False,nm0941253,1888,1963,"actor,soundtrack",55,False,2021,0,M
4582,1945,ACTOR IN A SUPPORTING ROLE,Monty Woolley,Since You Went Away,False,nm0941253,1888,1963,"actor,soundtrack",57,False,2021,0,M
4583,1943,ACTOR IN A SUPPORTING ROLE,William Bendix,Wake Island,False,nm0000904,1906,1964,"actor,soundtrack,writer",37,False,2021,0,M
4584,1943,ACTOR IN A SUPPORTING ROLE,Van Heflin,Johnny Eager,True,nm0001336,1908,1971,"actor,soundtrack",35,False,2021,0,M
4586,1943,ACTOR IN A SUPPORTING ROLE,Henry Travers,Mrs. Miniver,False,nm0871287,1874,1965,"actor,soundtrack",69,False,2021,0,M
4706,1944,ACTOR,Humphrey Bogart,Casablanca,False,nm0000007,1899,1957,"actor,soundtrack,producer",45,False,2021,0,M
4707,1952,ACTOR,Humphrey Bogart,The African Queen,True,nm0000007,1899,1957,"actor,soundtrack,producer",53,False,2021,0,M
4708,1955,ACTOR,Humphrey Bogart,The Caine Mutiny,False,nm0000007,1899,1957,"actor,soundtrack,producer",56,False,2021,0,M
4709,1944,ACTOR,Paul Lukas,Watch on the Rhine,True,nm0510134,1895,1971,"actor,soundtrack",49,False,2021,0,M
4711,1944,ACTOR IN A SUPPORTING ROLE,Charles Bickford,The Song of Bernadette,False,nm0001948,1891,1967,"actor,soundtrack",53,False,2021,0,M
4712,1948,ACTOR IN A SUPPORTING ROLE,Charles Bickford,The Farmer's Daughter,False,nm0001948,1891,1967,"actor,soundtrack",57,False,2021,0,M
4713,1949,ACTOR IN A SUPPORTING ROLE,Charles Bickford,Johnny Belinda,False,nm0001948,1891,1967,"actor,soundtrack",58,False,2021,0,M
4714,1944,ACTOR IN A SUPPORTING ROLE,J. Carrol Naish,Sahara,False,nm0619798,1896,1973,"actor,miscellaneous",48,False,2021,0,M
4715,1946,ACTOR IN A SUPPORTING ROLE,J. Carrol Naish,A Medal for Benny,False,nm0619798,1896,1973,"actor,miscellaneous",50,False,2021,0,M
5467,1945,ACTOR,Bing Crosby,Going My Way,True,nm0001078,1903,1977,"soundtrack,actor,producer",42,False,2021,0,M
5468,1946,ACTOR,Bing Crosby,The Bells of St. Mary's,False,nm0001078,1903,1977,"soundtrack,actor,producer",43,False,2021,0,M
5469,1955,ACTOR,Bing Crosby,The Country Girl,False,nm0001078,1903,1977,"soundtrack,actor,producer",52,False,2021,0,M
5470,1945,ACTOR,Barry Fitzgerald,Going My Way,False,nm0280178,1888,1961,"actor,soundtrack",57,False,2021,0,M
5479,1945,ACTOR IN A SUPPORTING ROLE,Barry Fitzgerald,Going My Way,True,nm0280178,1888,1961,"actor,soundtrack",57,False,2021,0,M
5488,1945,ACTOR,Alexander Knox,Wilson,False,nm0461594,1907,1995,"actor,writer,director",38,False,2021,0,M
5492,1945,ACTOR IN A SUPPORTING ROLE,Hume Cronyn,The Seventh Cross,False,nm0002025,1911,2003,"actor,producer,writer",34,False,2021,0,M
5493,1945,ACTOR IN A SUPPORTING ROLE,Clifton Webb,Laura,False,nm0916067,1889,1966,"actor,soundtrack",56,False,2021,0,M
5494,1947,ACTOR IN A SUPPORTING ROLE,Clifton Webb,The Razor's Edge,False,nm0916067,1889,1966,"actor,soundtrack",58,False,2021,0,M
5495,1949,ACTOR,Clifton Webb,Sitting Pretty,False,nm0916067,1889,1966,"actor,soundtrack",60,False,2021,0,M
5642,1946,ACTOR,Gene Kelly,Anchors Aweigh,False,nm0000037,1912,1996,"soundtrack,actor,director",34,False,2021,0,M
5656,1946,ACTOR,Ray Milland,The Lost Weekend,True,nm0001537,1907,1986,"actor,director,soundtrack",39,False,2021,0,M
5657,1946,ACTOR,Gregory Peck,The Keys of the Kingdom,False,nm0000060,1916,2003,"actor,producer,soundtrack",30,False,2021,0,M
5658,1947,ACTOR,Gregory Peck,The Yearling,False,nm0000060,1916,2003,"actor,producer,soundtrack",31,False,2021,0,M
5659,1948,ACTOR,Gregory Peck,Gentleman's Agreement,False,nm0000060,1916,2003,"actor,producer,soundtrack",32,False,2021,0,M
5660,1950,ACTOR,Gregory Peck,Twelve O'Clock High,False,nm0000060,1916,2003,"actor,producer,soundtrack",34,False,2021,0,M
5661,1963,ACTOR,Gregory Peck,To Kill a Mockingbird,True,nm0000060,1916,2003,"actor,producer,soundtrack",47,False,2021,0,M
5663,1946,ACTOR,Cornel Wilde,A Song to Remember,False,nm0664273,1912,1989,"actor,director,producer",34,False,2021,0,M
5664,1946,ACTOR IN A SUPPORTING ROLE,Michael Chekhov,Spellbound,False,nm0155011,1891,1955,actor,55,False,2021,0,M
5665,1946,ACTOR IN A SUPPORTING ROLE,John Dall,The Corn Is Green,False,nm0197982,1920,1971,actor,26,False,2021,0,M
5667,1946,ACTOR IN A SUPPORTING ROLE,James Dunn,A Tree Grows in Brooklyn,True,nm0007223,1901,1967,"actor,soundtrack",45,False,2021,0,M
5716,1946,ACTOR IN A SUPPORTING ROLE,Robert Mitchum,G. I. Joe,False,nm0000053,1917,1997,"actor,soundtrack,producer",29,False,2021,0,M
5795,1947,ACTOR,Larry Parks,The Jolson Story,False,nm0068049,1914,1975,"actor,producer,director",0,False,2021,0,M
5804,1947,ACTOR IN A SUPPORTING ROLE,William Demarest,The Jolson Story,False,nm0218131,1892,1983,"actor,soundtrack",55,False,2021,0,M
5805,1947,ACTOR IN A SUPPORTING ROLE,Harold Russell,The Best Years of Our Lives,True,nm0751174,1914,2002,"actor,soundtrack",33,False,2021,0,M
5967,1948,ACTOR,Michael Redgrave,Mourning Becomes Electra,False,nm0714878,1908,1985,"actor,writer,soundtrack",40,False,2021,0,M
5968,1948,ACTOR IN A SUPPORTING ROLE,Thomas Gomez,Ride the Pink Horse,False,nm0327089,1905,1971,actor,43,False,2021,0,M
5971,1948,ACTOR IN A SUPPORTING ROLE,Edmund Gwenn,Miracle on 34th Street,True,nm0350324,1877,1959,"actor,soundtrack",71,False,2021,0,M
5972,1951,ACTOR IN A SUPPORTING ROLE,Edmund Gwenn,Mister 880,False,nm0350324,1877,1959,"actor,soundtrack",74,False,2021,0,M
5973,1948,ACTOR IN A SUPPORTING ROLE,Robert Ryan,Crossfire,False,nm0752813,1909,1973,"actor,soundtrack",39,False,2021,0,M
6006,1948,ACTOR IN A SUPPORTING ROLE,Richard Widmark,Kiss of Death,False,nm0001847,1914,2008,"actor,producer,soundtrack",34,False,2021,0,M
6288,1949,ACTOR,Lew Ayres,Johnny Belinda,False,nm0000817,1908,1996,"actor,soundtrack,director",41,False,2021,0,M
6289,1949,ACTOR,Montgomery Clift,The Search,False,nm0001050,1920,1966,"actor,writer,soundtrack",29,False,2021,0,M
6290,1952,ACTOR,Montgomery Clift,A Place in the Sun,False,nm0001050,1920,1966,"actor,writer,soundtrack",32,False,2021,0,M
6291,1954,ACTOR,Montgomery Clift,From Here to Eternity,False,nm0001050,1920,1966,"actor,writer,soundtrack",34,False,2021,0,M
6292,1962,ACTOR IN A SUPPORTING ROLE,Montgomery Clift,Judgment at Nuremberg,False,nm0001050,1920,1966,"actor,writer,soundtrack",42,False,2021,0,M
6293,1949,ACTOR,Dan Dailey,When My Baby Smiles at Me,False,nm0197314,1915,1978,"actor,soundtrack,director",34,False,2021,0,M
6295,1949,ACTOR IN A SUPPORTING ROLE,José Ferrer,Joan of Arc,False,nm0001207,1912,1992,"actor,soundtrack,director",37,False,2021,0,M
6302,1951,ACTOR,José Ferrer,Cyrano de Bergerac,True,nm0001207,1912,1992,"actor,soundtrack,director",39,False,2021,0,M
6309,1953,ACTOR,José Ferrer,Moulin Rouge,False,nm0001207,1912,1992,"actor,soundtrack,director",41,False,2021,0,M
6316,1949,ACTOR IN A SUPPORTING ROLE,Cecil Kellaway,The Luck of the Irish,False,nm0445523,1890,1973,"actor,soundtrack,writer",59,False,2021,0,M
6317,1968,ACTOR IN A SUPPORTING ROLE,Cecil Kellaway,Guess Who's Coming to Dinner,False,nm0445523,1890,1973,"actor,soundtrack,writer",78,False,2021,0,M
6497,1950,ACTOR,Broderick Crawford,All the King's Men,True,nm0002024,1911,1986,"actor,producer,soundtrack",39,False,2021,0,M
6499,1950,ACTOR,Kirk Douglas,Champion,False,nm0000018,1916,2020,"actor,producer,soundtrack",34,False,2021,0,M
6507,1953,ACTOR,Kirk Douglas,The Bad and the Beautiful,False,nm0000018,1916,2020,"actor,producer,soundtrack",37,False,2021,0,M
6515,1957,ACTOR,Kirk Douglas,Lust for Life,False,nm0000018,1916,2020,"actor,producer,soundtrack",41,False,2021,0,M
6523,1950,ACTOR,Richard Todd,The Hasty Heart,False,nm0865262,1919,2009,"actor,producer",31,False,2021,0,M
