index,year_ceremony,category,name,film,winner,nconst,birthYear,deathYear,primaryProfession,ceremonyAge,alive,currentYear,currentAge,gender
26065,1974,ACTRESS,Ellen Burstyn,The Exorcist,False,nm0000995,1932,0,"actress,producer,soundtrack",42,True,2021,89,F
26066,1975,ACTRESS,Ellen Burstyn,Alice Doesn't Live Here Anymore,True,nm0000995,1932,0,"actress,producer,soundtrack",43,True,2021,89,F
26067,1979,ACTRESS IN A LEADING ROLE,Ellen Burstyn,"Same Time, Next Year",False,nm0000995,1932,0,"actress,producer,soundtrack",47,True,2021,89,F
26068,1981,ACTRESS IN A LEADING ROLE,Ellen Burstyn,Resurrection,False,nm0000995,1932,0,"actress,producer,soundtrack",49,True,2021,89,F
26069,2001,ACTRESS IN A LEADING ROLE,Ellen Burstyn,Requiem for a Dream,False,nm0000995,1932,0,"actress,producer,soundtrack",69,True,2021,89,F
26070,1972,ACTRESS IN A SUPPORTING ROLE,Barbara Harris,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things about Me?,False,nm0364455,1935,2018,"actress,soundtrack",37,False,2021,0,F
26088,1972,ACTRESS IN A SUPPORTING ROLE,Cloris Leachman,The Last Picture Show,True,nm0001458,1926,2021,"actress,soundtrack",46,False,2021,0,F
26089,1972,ACTRESS IN A SUPPORTING ROLE,Margaret Leighton,The Go-Between,False,nm0500364,1922,1976,actress,50,False,2021,0,F
26196,1973,ACTRESS,Diana Ross,Lady Sings the Blues,False,nm0005384,1944,0,"soundtrack,actress,producer",29,True,2021,77,F
26197,1973,ACTRESS,Cicely Tyson,Sounder,False,nm0001807,1924,2021,"actress,soundtrack,producer",49,False,2021,0,F
26198,1973,ACTRESS,Liv Ullmann,The Emigrants,False,nm0880521,1938,0,"actress,director,writer",35,True,2021,83,F
26199,1977,ACTRESS IN A LEADING ROLE,Liv Ullmann,Face to Face,False,nm0880521,1938,0,"actress,director,writer",39,True,2021,83,F
26200,1973,ACTRESS IN A SUPPORTING ROLE,Jeannie Berlin,The Heartbreak Kid,False,nm0075588,1949,0,"actress,writer,director",24,True,2021,72,F
26201,1973,ACTRESS IN A SUPPORTING ROLE,Susan Tyrrell,Fat City,False,nm0879073,1945,2012,"actress,soundtrack,writer",28,False,2021,0,F
26584,1974,ACTRESS,Marsha Mason,Cinderella Liberty,False,nm0556850,1942,0,"actress,soundtrack,director",32,True,2021,79,F
26586,1978,ACTRESS IN A LEADING ROLE,Marsha Mason,The Goodbye Girl,False,nm0556850,1942,0,"actress,soundtrack,director",36,True,2021,79,F
26588,1980,ACTRESS IN A LEADING ROLE,Marsha Mason,Chapter Two,False,nm0556850,1942,0,"actress,soundtrack,director",38,True,2021,79,F
26590,1982,ACTRESS IN A LEADING ROLE,Marsha Mason,Only When I Laugh,False,nm0556850,1942,0,"actress,soundtrack,director",40,True,2021,79,F
26592,1974,ACTRESS IN A SUPPORTING ROLE,Linda Blair,The Exorcist,False,nm0000304,1959,0,"actress,soundtrack,producer",15,True,2021,62,F
26596,1974,ACTRESS IN A SUPPORTING ROLE,Candy Clark,American Graffiti,False,nm0163748,1947,0,"actress,soundtrack",27,True,2021,74,F
26597,1974,ACTRESS IN A SUPPORTING ROLE,Madeline Kahn,Paper Moon,False,nm0001404,1942,1999,"actress,soundtrack",32,False,2021,0,F
26598,1975,ACTRESS IN A SUPPORTING ROLE,Madeline Kahn,Blazing Saddles,False,nm0001404,1942,1999,"actress,soundtrack",33,False,2021,0,F
26599,1974,ACTRESS IN A SUPPORTING ROLE,Tatum O'Neal,Paper Moon,True,nm0001575,1963,0,"actress,producer,soundtrack",11,True,2021,58,F
26601,1974,ACTRESS IN A SUPPORTING ROLE,Sylvia Sidney,"Summer Wishes, Winter Dreams",False,nm0796662,1910,1999,actress,64,False,2021,0,F
26714,1975,ACTRESS,Diahann Carroll,Claudine,False,nm0140792,1935,2019,"actress,soundtrack",40,False,2021,0,F
26715,1975,ACTRESS,Valerie Perrine,Lenny,False,nm0674781,1943,0,actress,32,True,2021,78,F
26716,1975,ACTRESS,Gena Rowlands,A Woman under the Influence,False,nm0001687,1930,0,"actress,writer,soundtrack",45,True,2021,91,F
26717,1981,ACTRESS IN A LEADING ROLE,Gena Rowlands,Gloria,False,nm0001687,1930,0,"actress,writer,soundtrack",51,True,2021,91,F
26718,1975,ACTRESS IN A SUPPORTING ROLE,Valentina Cortese,Day for Night,False,nm0181305,1923,2019,"actress,camera_department,miscellaneous",52,False,2021,0,F
26719,1975,ACTRESS IN A SUPPORTING ROLE,Diane Ladd,Alice Doesn't Live Here Anymore,False,nm0002663,1935,0,"actress,soundtrack,director",40,True,2021,86,F
26720,1991,ACTRESS IN A SUPPORTING ROLE,Diane Ladd,Wild at Heart,False,nm0002663,1935,0,"actress,soundtrack,director",56,True,2021,86,F
26721,1992,ACTRESS IN A SUPPORTING ROLE,Diane Ladd,Rambling Rose,False,nm0002663,1935,0,"actress,soundtrack,director",57,True,2021,86,F
26722,1975,ACTRESS IN A SUPPORTING ROLE,Talia Shire,The Godfather Part II,False,nm0001735,1946,0,"actress,producer,director",29,True,2021,75,F
26723,1977,ACTRESS IN A LEADING ROLE,Talia Shire,Rocky,False,nm0001735,1946,0,"actress,producer,director",31,True,2021,75,F
26775,1976,ACTRESS,Isabelle Adjani,The Story of Adele H.,False,nm0000254,1955,0,"actress,soundtrack,producer",21,True,2021,66,F
26776,1990,ACTRESS IN A LEADING ROLE,Isabelle Adjani,Camille Claudel,False,nm0000254,1955,0,"actress,soundtrack,producer",35,True,2021,66,F
26777,1976,ACTRESS,Louise Fletcher,One Flew over the Cuckoo's Nest,True,nm0001221,1934,0,actress,42,True,2021,87,F
26780,1976,ACTRESS,Carol Kane,Hester Street,False,nm0001406,1952,0,"actress,soundtrack",24,True,2021,69,F
26783,1976,ACTRESS IN A SUPPORTING ROLE,Ronee Blakley,Nashville,False,nm0086867,1945,0,"actress,soundtrack,composer",31,True,2021,76,F
26784,1976,ACTRESS IN A SUPPORTING ROLE,Lily Tomlin,Nashville,False,nm0005499,1939,0,"actress,producer,soundtrack",37,True,2021,82,F
26785,1976,ACTRESS IN A SUPPORTING ROLE,Brenda Vaccaro,Jacqueline Susann's Once Is Not Enough,False,nm0882853,1939,0,actress,37,True,2021,82,F
26819,1977,ACTRESS IN A LEADING ROLE,Marie-Christine Barrault,"Cousin, Cousine",False,nm0056763,1944,0,"actress,writer,producer",33,True,2021,77,F
26820,1977,ACTRESS IN A LEADING ROLE,Sissy Spacek,Carrie,False,nm0000651,1949,0,"actress,soundtrack,art_department",28,True,2021,72,F
26821,1981,ACTRESS IN A LEADING ROLE,Sissy Spacek,Coal Miner's Daughter,True,nm0000651,1949,0,"actress,soundtrack,art_department",32,True,2021,72,F
26822,1983,ACTRESS IN A LEADING ROLE,Sissy Spacek,Missing,False,nm0000651,1949,0,"actress,soundtrack,art_department",34,True,2021,72,F
26823,1985,ACTRESS IN A LEADING ROLE,Sissy Spacek,The River,False,nm0000651,1949,0,"actress,soundtrack,art_department",36,True,2021,72,F
26824,1987,ACTRESS IN A LEADING ROLE,Sissy Spacek,Crimes of the Heart,False,nm0000651,1949,0,"actress,soundtrack,art_department",38,True,2021,72,F
26825,2002,ACTRESS IN A LEADING ROLE,Sissy Spacek,In the Bedroom,False,nm0000651,1949,0,"actress,soundtrack,art_department",53,True,2021,72,F
26826,1977,ACTRESS IN A SUPPORTING ROLE,Jodie Foster,Taxi Driver,False,nm0000149,1962,0,"actress,director,producer",15,True,2021,59,F
26827,1989,ACTRESS IN A LEADING ROLE,Jodie Foster,The Accused,True,nm0000149,1962,0,"actress,director,producer",27,True,2021,59,F
26828,1992,ACTRESS IN A LEADING ROLE,Jodie Foster,The Silence of the Lambs,True,nm0000149,1962,0,"actress,director,producer",30,True,2021,59,F
26829,1995,ACTRESS IN A LEADING ROLE,Jodie Foster,Nell,False,nm0000149,1962,0,"actress,director,producer",33,True,2021,59,F
26830,1977,ACTRESS IN A SUPPORTING ROLE,Beatrice Straight,Network,True,nm0833152,1914,2001,actress,63,False,2021,0,F
26883,1978,ACTRESS IN A LEADING ROLE,Diane Keaton,Annie Hall,True,nm0000473,1946,0,"actress,producer,soundtrack",32,True,2021,75,F
26884,1982,ACTRESS IN A LEADING ROLE,Diane Keaton,Reds,False,nm0000473,1946,0,"actress,producer,soundtrack",36,True,2021,75,F
26885,1997,ACTRESS IN A LEADING ROLE,Diane Keaton,Marvin's Room,False,nm0000473,1946,0,"actress,producer,soundtrack",51,True,2021,75,F
26886,2004,ACTRESS IN A LEADING ROLE,Diane Keaton,Something's Gotta Give,False,nm0000473,1946,0,"actress,producer,soundtrack",58,True,2021,75,F
26887,1978,ACTRESS IN A SUPPORTING ROLE,Leslie Browne,The Turning Point,False,nm0115038,1957,0,actress,21,True,2021,64,F
26888,1978,ACTRESS IN A SUPPORTING ROLE,Quinn Cummings,The Goodbye Girl,False,nm0191944,1967,0,actress,11,True,2021,54,F
26889,1978,ACTRESS IN A SUPPORTING ROLE,Melinda Dillon,Close Encounters of the Third Kind,False,nm0227039,1939,0,"actress,soundtrack",39,True,2021,82,F
26890,1982,ACTRESS IN A SUPPORTING ROLE,Melinda Dillon,Absence of Malice,False,nm0227039,1939,0,"actress,soundtrack",43,True,2021,82,F
26891,1978,ACTRESS IN A SUPPORTING ROLE,Tuesday Weld,Looking for Mr. Goodbar,False,nm0001839,1943,0,"actress,soundtrack",35,True,2021,78,F
27147,1979,ACTRESS IN A LEADING ROLE,Jill Clayburgh,An Unmarried Woman,False,nm0001049,1944,2010,"actress,soundtrack",35,False,2021,0,F
27148,1980,ACTRESS IN A LEADING ROLE,Jill Clayburgh,Starting Over,False,nm0001049,1944,2010,"actress,soundtrack",36,False,2021,0,F
27149,1979,ACTRESS IN A SUPPORTING ROLE,Penelope Milford,Coming Home,False,nm0587340,1948,0,actress,31,True,2021,73,F
27150,1979,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,The Deer Hunter,False,nm0000658,1949,0,"actress,soundtrack,producer",30,True,2021,72,F
27151,1980,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Kramer vs. Kramer,True,nm0000658,1949,0,"actress,soundtrack,producer",31,True,2021,72,F
27152,1982,ACTRESS IN A LEADING ROLE,Meryl Streep,The French Lieutenant's Woman,False,nm0000658,1949,0,"actress,soundtrack,producer",33,True,2021,72,F
27153,1983,ACTRESS IN A LEADING ROLE,Meryl Streep,Sophie's Choice,True,nm0000658,1949,0,"actress,soundtrack,producer",34,True,2021,72,F
27154,1984,ACTRESS IN A LEADING ROLE,Meryl Streep,Silkwood,False,nm0000658,1949,0,"actress,soundtrack,producer",35,True,2021,72,F
27155,1986,ACTRESS IN A LEADING ROLE,Meryl Streep,Out of Africa,False,nm0000658,1949,0,"actress,soundtrack,producer",37,True,2021,72,F
27156,1988,ACTRESS IN A LEADING ROLE,Meryl Streep,Ironweed,False,nm0000658,1949,0,"actress,soundtrack,producer",39,True,2021,72,F
27157,1989,ACTRESS IN A LEADING ROLE,Meryl Streep,A Cry in the Dark,False,nm0000658,1949,0,"actress,soundtrack,producer",40,True,2021,72,F
27158,1991,ACTRESS IN A LEADING ROLE,Meryl Streep,Postcards from the Edge,False,nm0000658,1949,0,"actress,soundtrack,producer",42,True,2021,72,F
27159,1996,ACTRESS IN A LEADING ROLE,Meryl Streep,The Bridges of Madison County,False,nm0000658,1949,0,"actress,soundtrack,producer",47,True,2021,72,F
27160,1999,ACTRESS IN A LEADING ROLE,Meryl Streep,One True Thing,False,nm0000658,1949,0,"actress,soundtrack,producer",50,True,2021,72,F
27161,2000,ACTRESS IN A LEADING ROLE,Meryl Streep,Music of the Heart,False,nm0000658,1949,0,"actress,soundtrack,producer",51,True,2021,72,F
27162,2003,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Adaptation,False,nm0000658,1949,0,"actress,soundtrack,producer",54,True,2021,72,F
27163,2007,ACTRESS IN A LEADING ROLE,Meryl Streep,The Devil Wears Prada,False,nm0000658,1949,0,"actress,soundtrack,producer",58,True,2021,72,F
27164,2009,ACTRESS IN A LEADING ROLE,Meryl Streep,Doubt,False,nm0000658,1949,0,"actress,soundtrack,producer",60,True,2021,72,F
27165,2010,ACTRESS IN A LEADING ROLE,Meryl Streep,Julie & Julia,False,nm0000658,1949,0,"actress,soundtrack,producer",61,True,2021,72,F
27166,2012,ACTRESS IN A LEADING ROLE,Meryl Streep,The Iron Lady,True,nm0000658,1949,0,"actress,soundtrack,producer",63,True,2021,72,F
27167,2014,ACTRESS IN A LEADING ROLE,Meryl Streep,August: Osage County,False,nm0000658,1949,0,"actress,soundtrack,producer",65,True,2021,72,F
27168,2015,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Into the Woods,False,nm0000658,1949,0,"actress,soundtrack,producer",66,True,2021,72,F
27169,2017,ACTRESS IN A LEADING ROLE,Meryl Streep,Florence Foster Jenkins,False,nm0000658,1949,0,"actress,soundtrack,producer",68,True,2021,72,F
27170,2018,ACTRESS IN A LEADING ROLE,Meryl Streep,The Post,False,nm0000658,1949,0,"actress,soundtrack,producer",69,True,2021,72,F
27340,1980,ACTRESS IN A LEADING ROLE,Sally Field,Norma Rae,True,nm0000398,1946,0,"actress,producer,soundtrack",34,True,2021,75,F
27342,1985,ACTRESS IN A LEADING ROLE,Sally Field,Places in the Heart,True,nm0000398,1946,0,"actress,producer,soundtrack",39,True,2021,75,F
27344,2013,ACTRESS IN A SUPPORTING ROLE,Sally Field,Lincoln,False,nm0000398,1946,0,"actress,producer,soundtrack",67,True,2021,75,F
27346,1980,ACTRESS IN A LEADING ROLE,Bette Midler,The Rose,False,nm0000541,1945,0,"soundtrack,actress,producer",35,True,2021,76,F
27347,1992,ACTRESS IN A LEADING ROLE,Bette Midler,For the Boys,False,nm0000541,1945,0,"soundtrack,actress,producer",47,True,2021,76,F
27348,1980,ACTRESS IN A SUPPORTING ROLE,Barbara Barrie,Breaking Away,False,nm0057363,1931,0,"actress,soundtrack",49,True,2021,90,F
27349,1980,ACTRESS IN A SUPPORTING ROLE,Candice Bergen,Starting Over,False,nm0000298,1946,0,"actress,producer,soundtrack",34,True,2021,75,F
27351,1980,ACTRESS IN A SUPPORTING ROLE,Mariel Hemingway,Manhattan,False,nm0000446,1961,0,"actress,soundtrack,producer",19,True,2021,60,F
27442,1981,ACTRESS IN A LEADING ROLE,Mary Tyler Moore,Ordinary People,False,nm0001546,1936,2017,"actress,soundtrack,producer",45,False,2021,0,F
27443,1981,ACTRESS IN A SUPPORTING ROLE,Eileen Brennan,Private Benjamin,False,nm0107281,1932,2013,"actress,soundtrack",49,False,2021,0,F
27451,1981,ACTRESS IN A SUPPORTING ROLE,Eva Le Gallienne,Resurrection,False,nm0499170,1899,1991,"actress,writer,miscellaneous",82,False,2021,0,F
27452,1981,ACTRESS IN A SUPPORTING ROLE,Cathy Moriarty,Raging Bull,False,nm0001550,1960,0,"actress,soundtrack",21,True,2021,61,F
27453,1981,ACTRESS IN A SUPPORTING ROLE,Diana Scarwid,Inside Moves,False,nm0769311,1955,0,"actress,soundtrack",26,True,2021,66,F
27454,1981,ACTRESS IN A SUPPORTING ROLE,Mary Steenburgen,Melvin and Howard,True,nm0005460,1953,0,"actress,producer,soundtrack",28,True,2021,68,F
27805,1982,ACTRESS IN A LEADING ROLE,Susan Sarandon,Atlantic City,False,nm0000215,1946,0,"actress,producer,soundtrack",36,True,2021,75,F
27806,1992,ACTRESS IN A LEADING ROLE,Susan Sarandon,Thelma & Louise,False,nm0000215,1946,0,"actress,producer,soundtrack",46,True,2021,75,F
27807,1993,ACTRESS IN A LEADING ROLE,Susan Sarandon,Lorenzo's Oil,False,nm0000215,1946,0,"actress,producer,soundtrack",47,True,2021,75,F
27808,1995,ACTRESS IN A LEADING ROLE,Susan Sarandon,The Client,False,nm0000215,1946,0,"actress,producer,soundtrack",49,True,2021,75,F
27809,1996,ACTRESS IN A LEADING ROLE,Susan Sarandon,Dead Man Walking,True,nm0000215,1946,0,"actress,producer,soundtrack",50,True,2021,75,F
27810,1982,ACTRESS IN A SUPPORTING ROLE,Joan Hackett,Only When I Laugh,False,nm0352466,1934,1983,actress,48,False,2021,0,F
27811,1982,ACTRESS IN A SUPPORTING ROLE,Elizabeth McGovern,Ragtime,False,nm0001527,1961,0,"actress,writer,producer",21,True,2021,60,F
28130,1983,ACTRESS IN A LEADING ROLE,Jessica Lange,Frances,False,nm0001448,1949,0,"actress,producer,soundtrack",34,True,2021,72,F
28132,1983,ACTRESS IN A SUPPORTING ROLE,Jessica Lange,Tootsie,True,nm0001448,1949,0,"actress,producer,soundtrack",34,True,2021,72,F
28134,1985,ACTRESS IN A LEADING ROLE,Jessica Lange,Country,False,nm0001448,1949,0,"actress,producer,soundtrack",36,True,2021,72,F
28136,1986,ACTRESS IN A LEADING ROLE,Jessica Lange,Sweet Dreams,False,nm0001448,1949,0,"actress,producer,soundtrack",37,True,2021,72,F
28138,1990,ACTRESS IN A LEADING ROLE,Jessica Lange,Music Box,False,nm0001448,1949,0,"actress,producer,soundtrack",41,True,2021,72,F
28140,1995,ACTRESS IN A LEADING ROLE,Jessica Lange,Blue Sky,True,nm0001448,1949,0,"actress,producer,soundtrack",46,True,2021,72,F
28142,1983,ACTRESS IN A LEADING ROLE,Debra Winger,An Officer and a Gentleman,False,nm0000700,1955,0,"actress,producer,soundtrack",28,True,2021,66,F
28143,1984,ACTRESS IN A LEADING ROLE,Debra Winger,Terms of Endearment,False,nm0000700,1955,0,"actress,producer,soundtrack",29,True,2021,66,F
28144,1994,ACTRESS IN A LEADING ROLE,Debra Winger,Shadowlands,False,nm0000700,1955,0,"actress,producer,soundtrack",39,True,2021,66,F
28145,1983,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The World According to Garp,False,nm0000335,1947,0,"actress,soundtrack,producer",36,True,2021,74,F
28146,1984,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The Big Chill,False,nm0000335,1947,0,"actress,soundtrack,producer",37,True,2021,74,F
28147,1985,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The Natural,False,nm0000335,1947,0,"actress,soundtrack,producer",38,True,2021,74,F
28148,1988,ACTRESS IN A LEADING ROLE,Glenn Close,Fatal Attraction,False,nm0000335,1947,0,"actress,soundtrack,producer",41,True,2021,74,F
28149,1989,ACTRESS IN A LEADING ROLE,Glenn Close,Dangerous Liaisons,False,nm0000335,1947,0,"actress,soundtrack,producer",42,True,2021,74,F
28150,2012,ACTRESS IN A LEADING ROLE,Glenn Close,Albert Nobbs,False,nm0000335,1947,0,"actress,soundtrack,producer",65,True,2021,74,F
28151,2019,ACTRESS IN A LEADING ROLE,Glenn Close,The Wife,False,nm0000335,1947,0,"actress,soundtrack,producer",72,True,2021,74,F
28152,1983,ACTRESS IN A SUPPORTING ROLE,Teri Garr,Tootsie,False,nm0000414,1947,0,"actress,soundtrack",36,True,2021,74,F
28153,1983,ACTRESS IN A SUPPORTING ROLE,Lesley Ann Warren,Victor/Victoria,False,nm0000690,1946,0,"actress,soundtrack,producer",37,True,2021,75,F
28329,1984,ACTRESS IN A LEADING ROLE,Julie Walters,Educating Rita,False,nm0910278,1950,0,"actress,soundtrack",34,True,2021,71,F
28333,2001,ACTRESS IN A SUPPORTING ROLE,Julie Walters,Billy Elliot,False,nm0910278,1950,0,"actress,soundtrack",51,True,2021,71,F
28337,1984,ACTRESS IN A SUPPORTING ROLE,Cher,Silkwood,False,nm0000333,1946,0,"soundtrack,actress,composer",38,True,2021,75,F
28342,1988,ACTRESS IN A LEADING ROLE,Cher,Moonstruck,True,nm0000333,1946,0,"soundtrack,actress,composer",42,True,2021,75,F
28347,1984,ACTRESS IN A SUPPORTING ROLE,Linda Hunt,The Year of Living Dangerously,True,nm0001373,1945,0,"actress,soundtrack",39,True,2021,76,F
28354,1984,ACTRESS IN A SUPPORTING ROLE,Amy Irving,Yentl,False,nm0001388,1953,0,"actress,soundtrack,producer",31,True,2021,68,F
28358,1984,ACTRESS IN A SUPPORTING ROLE,Alfre Woodard,Cross Creek,False,nm0005569,1952,0,"actress,soundtrack,producer",32,True,2021,69,F
28455,1985,ACTRESS IN A LEADING ROLE,Judy Davis,A Passage to India,False,nm0001114,1955,0,"actress,soundtrack",30,True,2021,66,F
28462,1993,ACTRESS IN A SUPPORTING ROLE,Judy Davis,Husbands and Wives,False,nm0001114,1955,0,"actress,soundtrack",38,True,2021,66,F
28469,1985,ACTRESS IN A SUPPORTING ROLE,Peggy Ashcroft,A Passage to India,True,nm0001919,1907,1991,actress,78,False,2021,0,F
28470,1985,ACTRESS IN A SUPPORTING ROLE,Lindsay Crouse,Places in the Heart,False,nm0001080,1948,0,"actress,soundtrack,miscellaneous",37,True,2021,73,F
28473,1985,ACTRESS IN A SUPPORTING ROLE,Christine Lahti,Swing Shift,False,nm0001441,1950,0,"actress,director,soundtrack",35,True,2021,71,F
28826,1986,ACTRESS IN A LEADING ROLE,Whoopi Goldberg,The Color Purple,False,nm0000155,1955,0,"actress,producer,writer",31,True,2021,66,F
28827,1991,ACTRESS IN A SUPPORTING ROLE,Whoopi Goldberg,Ghost,True,nm0000155,1955,0,"actress,producer,writer",36,True,2021,66,F
28828,1986,ACTRESS IN A SUPPORTING ROLE,Margaret Avery,The Color Purple,False,nm0001923,1944,0,actress,42,True,2021,77,F
28831,1986,ACTRESS IN A SUPPORTING ROLE,Anjelica Huston,Prizzi's Honor,True,nm0001378,1951,0,"actress,director,producer",35,True,2021,70,F
28832,1990,ACTRESS IN A SUPPORTING ROLE,Anjelica Huston,"Enemies, A Love Story",False,nm0001378,1951,0,"actress,director,producer",39,True,2021,70,F
28833,1991,ACTRESS IN A LEADING ROLE,Anjelica Huston,The Grifters,False,nm0001378,1951,0,"actress,director,producer",40,True,2021,70,F
28834,1986,ACTRESS IN A SUPPORTING ROLE,Amy Madigan,Twice in a Lifetime,False,nm0001496,1950,0,"actress,soundtrack,producer",36,True,2021,71,F
28837,1986,ACTRESS IN A SUPPORTING ROLE,Meg Tilly,Agnes of God,False,nm0000672,1960,0,"actress,writer",26,True,2021,61,F
28838,1986,ACTRESS IN A SUPPORTING ROLE,Oprah Winfrey,The Color Purple,False,nm0001856,1954,0,"producer,actress,soundtrack",32,True,2021,67,F
29023,1987,ACTRESS IN A LEADING ROLE,Marlee Matlin,Children of a Lesser God,True,nm0559144,1965,0,"actress,producer,soundtrack",22,True,2021,56,F
29024,1987,ACTRESS IN A LEADING ROLE,Kathleen Turner,Peggy Sue Got Married,False,nm0000678,1954,0,"actress,producer,soundtrack",33,True,2021,67,F
29030,1987,ACTRESS IN A LEADING ROLE,Sigourney Weaver,Aliens,False,nm0000244,1949,0,"actress,soundtrack,producer",38,True,2021,72,F
29032,1989,ACTRESS IN A LEADING ROLE,Sigourney Weaver,Gorillas in the Mist,False,nm0000244,1949,0,"actress,soundtrack,producer",40,True,2021,72,F
29034,1989,ACTRESS IN A SUPPORTING ROLE,Sigourney Weaver,Working Girl,False,nm0000244,1949,0,"actress,soundtrack,producer",40,True,2021,72,F
29036,1987,ACTRESS IN A SUPPORTING ROLE,Tess Harper,Crimes of the Heart,False,nm0002128,1950,0,actress,37,True,2021,71,F
29040,1987,ACTRESS IN A SUPPORTING ROLE,Mary Elizabeth Mastrantonio,The Color of Money,False,nm0001512,1958,0,"actress,soundtrack",29,True,2021,63,F
29041,1987,ACTRESS IN A SUPPORTING ROLE,Dianne Wiest,Hannah and Her Sisters,True,nm0001848,1946,0,"actress,soundtrack",41,True,2021,75,F
29042,1990,ACTRESS IN A SUPPORTING ROLE,Dianne Wiest,Parenthood,False,nm0001848,1946,0,"actress,soundtrack",44,True,2021,75,F
29043,1995,ACTRESS IN A SUPPORTING ROLE,Dianne Wiest,Bullets over Broadway,True,nm0001848,1946,0,"actress,soundtrack",49,True,2021,75,F
29668,1988,ACTRESS IN A LEADING ROLE,Holly Hunter,Broadcast News,False,nm0000456,1958,0,"actress,producer,soundtrack",30,True,2021,63,F
29674,1994,ACTRESS IN A LEADING ROLE,Holly Hunter,The Piano,True,nm0000456,1958,0,"actress,producer,soundtrack",36,True,2021,63,F
29680,1994,ACTRESS IN A SUPPORTING ROLE,Holly Hunter,The Firm,False,nm0000456,1958,0,"actress,producer,soundtrack",36,True,2021,63,F
29686,2004,ACTRESS IN A SUPPORTING ROLE,Holly Hunter,Thirteen,False,nm0000456,1958,0,"actress,producer,soundtrack",46,True,2021,63,F
29692,1988,ACTRESS IN A LEADING ROLE,Sally Kirkland,Anna,False,nm0000476,1941,0,"actress,producer,miscellaneous",47,True,2021,80,F
29697,1988,ACTRESS IN A SUPPORTING ROLE,Norma Aleandro,Gaby - A True Story,False,nm0001903,1936,0,"actress,writer",52,True,2021,85,F
29698,1988,ACTRESS IN A SUPPORTING ROLE,Anne Archer,Fatal Attraction,False,nm0000271,1947,0,"actress,producer,soundtrack",41,True,2021,74,F
29700,1988,ACTRESS IN A SUPPORTING ROLE,Olympia Dukakis,Moonstruck,True,nm0001156,1931,2021,"actress,producer",57,False,2021,0,F
29701,1988,ACTRESS IN A SUPPORTING ROLE,Anne Ramsey,Throw Momma from the Train,False,nm0001649,1929,1988,actress,59,False,2021,0,F
29702,1988,ACTRESS IN A SUPPORTING ROLE,Ann Sothern,The Whales of August,False,nm0815433,1909,2001,"actress,music_department,soundtrack",79,False,2021,0,F
29753,1989,ACTRESS IN A LEADING ROLE,Melanie Griffith,Working Girl,False,nm0000429,1957,0,"actress,producer",32,True,2021,64,F
29756,1989,ACTRESS IN A SUPPORTING ROLE,Joan Cusack,Working Girl,False,nm0000349,1962,0,"actress,soundtrack,writer",27,True,2021,59,F
29757,1998,ACTRESS IN A SUPPORTING ROLE,Joan Cusack,In & Out,False,nm0000349,1962,0,"actress,soundtrack,writer",36,True,2021,59,F
29758,1989,ACTRESS IN A SUPPORTING ROLE,Geena Davis,The Accidental Tourist,True,nm0000133,1956,0,"actress,producer,soundtrack",33,True,2021,65,F
29759,1992,ACTRESS IN A LEADING ROLE,Geena Davis,Thelma & Louise,False,nm0000133,1956,0,"actress,producer,soundtrack",36,True,2021,65,F
29761,1989,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,Mississippi Burning,False,nm0000531,1957,0,"actress,producer,soundtrack",32,True,2021,64,F
29762,1997,ACTRESS IN A LEADING ROLE,Frances McDormand,Fargo,True,nm0000531,1957,0,"actress,producer,soundtrack",40,True,2021,64,F
29763,2001,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,Almost Famous,False,nm0000531,1957,0,"actress,producer,soundtrack",44,True,2021,64,F
29764,2006,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,North Country,False,nm0000531,1957,0,"actress,producer,soundtrack",49,True,2021,64,F
29765,2018,ACTRESS IN A LEADING ROLE,Frances McDormand,"Three Billboards outside Ebbing, Missouri",True,nm0000531,1957,0,"actress,producer,soundtrack",61,True,2021,64,F
29766,1989,ACTRESS IN A SUPPORTING ROLE,Michelle Pfeiffer,Dangerous Liaisons,False,nm0000201,1958,0,"actress,soundtrack,producer",31,True,2021,63,F
29767,1990,ACTRESS IN A LEADING ROLE,Michelle Pfeiffer,The Fabulous Baker Boys,False,nm0000201,1958,0,"actress,soundtrack,producer",32,True,2021,63,F
29768,1993,ACTRESS IN A LEADING ROLE,Michelle Pfeiffer,Love Field,False,nm0000201,1958,0,"actress,soundtrack,producer",35,True,2021,63,F
29886,1990,ACTRESS IN A LEADING ROLE,Pauline Collins,Shirley Valentine,False,nm0172604,1940,0,"actress,soundtrack",50,True,2021,81,F
29888,1990,ACTRESS IN A LEADING ROLE,Jessica Tandy,Driving Miss Daisy,True,nm0001788,1909,1994,"actress,soundtrack",81,False,2021,0,F
